npc_id,npc_name,gameval,models,seed_seqs,framemaps,rig_match_seqs,rig_match_skeletal,animaya_skinned,strict_covers,name_match_seqs,name_matches_outside_rig
79,Death wing,,18897,4914 4913,1153,17,0,false,false,0,0
80,Camel,,38647,9669 9670,2163,13,0,false,false,0,0
81,Cow,,23889,5852 5848,1338,21,0,false,true,0,0
82,Lesser demon,,17375 17391 17384 17388,66 63,1078,30,0,false,false,0,0
83,Greater demon,,17375 17391 17384 17399,66 63,1078,30,0,false,false,0,0
84,Black demon,,17375 17391 17384 17399,66 63,1078,30,0,false,false,0,0
85,Golem,,2969,155 152,310,7,0,false,true,0,0
86,Giant rat,,18891 18889 18894,4932 4931,1152,10,0,false,false,0,0
87,Giant rat,,18891 18889 18894,4932 4931,1152,10,0,false,false,0,0
88,Dungeon rat,,18891 18889 18894,4932 4931,1152,10,0,false,false,0,0
89,Unicorn,,25755,6374 6373,1472,9,0,false,false,0,0
90,Skeleton,,21175 21160 21157 21182 21201 21187,5483 5481,1291,57,0,false,true,0,0
91,Skeleton,,21175 21160 21157 21182 21201 21187,5483 5481,1291,57,0,false,true,0,0
92,Skeleton,,21170 21178 21159 21156 21180 21202 21187,5483 5481,1291,57,0,false,true,0,0
93,Skeleton,,21165,5493 5497,1291,57,0,false,true,0,0
94,Skeleton Mage,,21193,5483 5479,1291,57,0,false,true,0,0
95,Wolf,,26266,6580 6556,1491,53,0,false,false,0,0
96,White wolf,,26266,6580 6556,1491,53,0,false,false,0,0
97,White wolf,,26266,6580 6556,1491,53,0,false,false,0,0
98,Dog,,26253,6561 6560,1491,53,0,false,false,0,0
99,Guard dog,,26255,6561 6560,1491,53,0,false,true,0,0
100,Goblin,,24458 24482 24431 24472 24441 24448,6181 6180,1415,82,0,false,true,0,0
101,Goblin,,24455 24482 24431 24474 24441 24448 24507,6186 6187,1415,82,0,false,false,0,0
102,Goblin,,24465 24483 24432 24475 24441 24449,6181 6180,1415,82,0,false,false,0,0
103,Ghost,,21154,5538 5539,1290,13,0,false,true,0,0
104,Ghost,,21144,5530 5531,1289,22,0,false,true,0,0
105,Grizzly bear,,18884,4919 4923,1151,20,0,false,false,0,0
106,Black bear,,18882,4919 4923,1151,20,0,false,false,0,0
107,Scorpion,,24609,6252 6253,1426,21,0,false,true,0,0
108,Poison Scorpion,,24609,6252 6253,1426,21,0,false,true,0,0
109,Pit Scorpion,,24612,6258 6257,1426,21,0,false,false,0,0
110,Fire giant,,17452 17437,4662 4660,1081,30,0,false,true,0,0
111,Ice giant,,17453 17442,4670 4669,1081,30,0,false,true,0,0
112,Moss giant,,17455 17439,4656 4654,1081,30,0,false,true,0,0
113,Jogre,,2870 2866,130 127,302,8,0,false,true,0,0
114,Mogre,,2876 9809 9808,357 358,321,23,0,false,false,0,0
115,Ogre,,2878 2876,357 358,321,23,0,false,false,0,0
116,Cyclops,,26408 17446 17432 17466,4650 4649,1081,30,0,false,true,0,0
117,Hill Giant,,17463 17446 17430 17466,4650 4649,1081,30,0,false,true,0,0
118,Dwarf,,2970 2981 2979 2983 2985 2990,101 98,297,51,0,false,false,0,0
119,Chaos dwarf,,2970 2982 2977 2983 2985 2989 2993 2991,101 98,297,51,0,false,false,0,0
120,Dwarf,,2970 2980 2978 2984 2985 2993,101 98,297,51,0,false,false,0,0
121,Dwarf,,2970 2980 2978 2984 2985 2993,101 98,297,51,0,false,false,0,0
122,Hobgoblin,,2994,166 162,312,10,0,false,false,0,0
123,Hobgoblin,,2994 2995,166 162,312,10,0,false,false,0,0
124,Earth warrior,,32091,808 819 820 821 822,0,3038,0,false,false,0,0
125,Ice warrior,,213 306 164 176 268 184 511,842 841,0,3038,0,false,false,0,0
126,Otherworldly being,,202 292 170 260,808 819 820 821 822,0,3038,0,false,true,0,0
127,Magic axe,,3000,187 181,317,12,0,false,true,0,0
128,Snake,,3002,277 274,340,9,0,false,false,0,0
129,Skavid,,20388,257 254,337,6,0,false,true,0,0
130,Yeti,,3001,296 293,377,5,0,false,false,0,0
131,Penguin,,21547,5668 5666,1310,58,0,false,true,0,0
132,Monkey,,3004,222 219,320,6,0,false,true,0,0
133,Black unicorn,,25754,6374 6373,1472,9,0,false,false,0,0
134,Poison spider,,20315 20316,5326 5325,1248,24,0,false,true,0,0
135,Mammoth,,3005,306 303,318,5,0,false,false,0,0
136,Mounted terrorchick gnome,,26854,6798 6799,1533,26,0,false,false,0,0
137,Terrorchick gnome,,26859,6798 6799,1533,26,0,false,false,0,0
138,Terrorbird,,26856,1008 1007,1533,26,0,false,true,0,0
139,Terrorbird,,26856,1008 1007,1533,26,0,false,true,0,0
140,Souless,,2958,337 336,341,5,0,false,false,0,0
141,Big Wolf,,26264,6580 6556,1491,53,0,false,true,0,0
142,Wolf,,26266,6580 6556,1491,53,0,false,false,0,0
143,Jungle Wolf,,26265,6580 6556,1491,53,0,false,true,0,0
144,King Scorpion,,24611,6252 6253,1426,21,0,false,true,0,0
145,Ice warrior,,213 306 164 176 268 184 511,842 841,0,3038,0,false,false,0,0
146,Gull,,26841,6771 6773,1538,18,0,false,true,0,0
147,Cormorant,,26840,6772,1538,18,0,false,true,0,0
148,Pelican,,26846,6772 6774,1538,18,0,false,false,0,0
149,Gull,,26841,6771 6773,1538,18,0,false,true,0,0
150,Gull,,26841,6771 6773,1538,18,0,false,true,0,0
151,Fly trap,,14207,,,0,0,false,false,0,0
152,,,,,,0,0,false,false,0,0
153,Butterfly,,3022,362,278,1,0,false,false,0,0
154,Butterfly,,3023,362,278,1,0,false,false,0,0
155,Butterfly,,3023,362,278,1,0,false,false,0,0
156,Butterfly,,3023,362,278,1,0,false,false,0,0
157,Butterfly,,3023,362,278,1,0,false,false,0,0
158,Shadow warrior,,213 306 164 179 268 184 550,842 841,0,3038,0,false,false,0,0
159,Gnome child,,2909 2899 2918,195 189,319,88,0,false,true,0,0
160,Gnome child,,2909 2899 2918,195 189,319,88,0,false,true,0,0
161,Gnome child,,2909 2899 2918,195 189,319,88,0,false,true,0,0
162,Gnome trainer,,2909 2890 2922,195 189,319,88,0,false,true,0,0
163,Gnome guard,,2909 2893 2915,195 189,319,88,0,false,true,0,0
164,Gnome guard,,2909 2892 2922,195 189,319,88,0,false,true,0,0
165,Gnome shop keeper,,2909 2901 2917,195 189,319,88,0,false,false,0,0
166,Gnome banker,,2909 2900 2915,195,319,88,0,false,true,0,0
167,Gnome baller,,2914 2905 2924,195 189,319,88,0,false,true,0,0
168,Gnome woman,,2911 2907 2917,195 189,319,88,0,false,true,0,0
169,Gnome woman,,2911 2907 2917,195 189,319,88,0,false,true,0,0
170,Man,,215 246 292 3707 151 176 3711 254 181,813 1146 820 821 822,0,3038,0,false,false,0,0
171,Brimstail,,17000 16986 17014 17007,195 189,319,88,0,false,false,0,0
172,Dark wizard,,208 181 251 292 170 176 265,808 819 820 821 822,0,3038,0,false,false,0,0
173,Invrigar the Necromancer,,208 181 251 292 170 176 265,808 819 820 821 822,0,3038,0,false,false,0,0
174,Dark wizard,,208 181 246 292 170 176 265,808 819 820 821 822,0,3038,0,false,false,0,0
175,Mugger,,20749 310 9450 176 25665,808 819 820 821 822,0,3038,0,false,false,0,0
176,Witch,,405 470 348 353 428 361 377,808 819 820 821 822,0,3038,0,false,false,0,0
177,Witch,,405 470 348 353 428 361 377,808 819 820 821 822,0,3038,0,false,false,0,0
178,Black Knight,,218 306 164 179 268 185 518,808 819 820 821 822,0,3038,0,false,false,0,0
179,Black Knight,,218 306 164 179 268 185 518,808 819 820 821 822,0,3038,0,false,false,0,0
180,Highwayman,,215 246 292 170 176 254 185 243 323 519,808 819 820 821 822,0,3038,0,false,false,0,0
181,Chaos druid,,31572 31595 31600 31578 31588 31606,8528 8527,0,3038,0,false,false,0,0
182,Pirate,,28786 28802 28749 28758 28773 28806 28763,7188 7191 7192 7193 7194,0,3038,0,false,true,0,0
183,Pirate,,28780 28803 28752 28756 28776 28807,7188 7191 7192 7193 7194,0,3038,0,false,false,0,0
184,Pirate,,28789 28797 28754 28756 28774 28807,7188 7191 7192 7193 7194,0,3038,0,false,true,0,0
185,Pirate,,388 469 348 353 434 417 410 490,808 819 820 821 822,0,3038,0,false,false,0,0
186,Thug,,215 248 299 159 176 254 181 533,808 819 820 821 822,0,3038,0,false,true,0,0
187,Rogue,,230 248 311 32592 176 254 181 533,808 819 820 821 822,0,3038,0,false,false,0,0
188,Monk of Zamorak,,230 246 292 170 176 256,808 819 820 821 822,0,3038,0,false,false,0,0
189,Monk of Zamorak,,230 181 246 292 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
190,Monk of Zamorak,,208 246 292 170 176 256,808 819 820 821 822,0,3038,0,false,false,0,0
191,Tribesman,,231 181 246 315 173 176 279 540 201,813 819 820 821 822,0,3038,0,false,true,0,0
192,Dark warrior,,219 306 164 179 268 185 518 246,808 819 820 821 822,0,3038,0,false,false,0,0
193,Chaos druid warrior,,206 181 246 294 170 176 260 502,808 819 820 821 822,0,3038,0,false,true,0,0
194,Necromancer,,230 181 250 292 170 176 260 328,808 819 820 821 822,0,3038,0,false,true,0,0
195,Bandit,,215 248 292 151 176 254 185 243 323 518,808 819 820 821 822,0,3038,0,false,false,0,0
196,Guard Bandit,,215 248 292 151 176 254 185 243 323 518 517,808 819 820 821 822,0,3038,0,false,false,0,0
197,Barbarian guard,,219 252 301 159 176 274 242 185 550,808 819 820 821 822,0,3038,0,false,false,0,0
198,Guildmaster,,12137 253 306 317 164 179 518 4047 268 185,808 819 820 821 822,0,3038,0,false,false,0,0
199,Gunthor the Brave,,11759 11764 11727 11732 11793 11810 11736 11743 11750,808 819 820 821 822,0,3038,0,false,false,0,0
200,Lord Daquarius,,217 246 3379 317 164 40732 268 4954,808 819 820 821 822,0,3038,0,false,false,0,0
201,Jailer,,230 306 268 253 185 156 179,808 819 820 821 822,0,3038,0,false,false,0,0
202,Black Heather,,401 456 348 353 435 490 481,808 819 820 821 822,0,3038,0,false,true,0,0
203,Donny the Lad,,235 246 292 151 176 254 185 243 323 490,808 819 820 821 822,0,3038,0,false,false,0,0
204,Speedy Keith,,206 249 292 151 176 254 185 243 323 490,808 819 820 821 822,0,3038,0,false,false,0,0
205,Salarin the Twisted,,203 181 250 292 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
206,Guard,,2971 2986 7051 7040 7043 7065 2993,101 98,297,51,0,false,false,0,0
207,Lollk,,2976 2981 2979 2983 2985,101 98,297,51,0,false,false,0,0
208,Captain Lawgof,,7029 6020 7050 7039 2991 7042,101 98,297,51,0,false,false,0,0
209,Nulodion,,7030 7062 2978 7044 2985,101 98,297,51,0,false,false,0,0
210,Grail Maiden,,384 456 343 353 421 358 446,808 819 820 821 822,0,3038,0,false,true,0,0
211,Sir Percival,,232 306 164 179 268 185 246 318,808 819 820 821 822,0,3038,0,false,false,0,0
212,King Percival,,232 306 164 179 268 185 246 318 192 323,808 819 820 821 822,0,3038,0,false,false,0,0
213,Merlin,,20399 214 250 20405 3189 20395 177 20402 181,813 819 820 821 822,0,3038,0,false,false,0,0
214,Peasant,,230 310 32593 10218 275 185 247,808 819 820 821 822,0,3038,0,false,false,0,0
215,Peasant,,230 310 32593 10218 275 185 247,808 819 820 821 822,0,3038,0,false,false,0,0
216,High Priest,,223 246 284 292 9607 170 10218 265 8919,808 819 820 821 822,0,3038,0,false,false,0,0
217,Crone,,378 462 346 356 426 361,808 819 820 821 822,0,3038,0,false,false,0,0
218,Galahad,,223 295 162 176 265 185 284 249,808 819 820 821 822,0,3038,0,false,false,0,0
219,Fisherman,,230 299 151 179 267 185 194 251 562 236 320,808 819 820 821 822,0,3038,0,false,false,0,0
220,The Fisher King,,215 14440 165 179 268 185 534 252 192 323,813 819 820 821 822,0,3038,0,false,false,0,0
221,Black Knight Titan,,2864 2872,130 127,302,8,0,false,true,0,0
222,Monk,,230 8919 246 292 170 176 260,808 819 820 821 822,0,3038,0,false,false,0,0
223,Brother Kojo,,223 181 246 292 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
224,Dungeon rat,,18891 18889 18894,4932 4931,1152,10,0,false,false,0,0
225,Bonzo,,14339 230 246 14383 10980 10218 14380 14375,808 819 820 821 822,0,3038,0,false,false,0,0
226,,,,808 819 820 821 822,0,3038,0,false,true,0,0
227,Morris,,14340 247 10705 14373 177 14377,3845,0,3038,0,false,false,0,0
228,Big Dave,,14339 40230 252 299 321 167 179 562 14381 14376,808 819 820 821 822,0,3038,0,false,false,0,0
229,Joshua,,12137 246 9606 10984 33034 179 562 14378 7607,808 819 820 821 822,0,3038,0,false,false,0,0
230,Grandpa Jack,,40230 250 14384 3189 10980 177 14381 14376 194,808 819 820 821 822,0,3038,0,false,false,0,0
231,Forester,,217 247 292 151 179 274 181 196 326 323 510,808 819 820 821 822,0,3038,0,false,false,0,0
232,Austri,,2970 2984 2978 2990 2980 2985,101 98,297,51,0,false,false,0,0
233,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
234,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
235,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
236,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
237,Renegade Knight,,27129 25685,6927 6928,0,3038,0,false,false,0,0
238,Thrantax the Mighty,,21154,5538 5539,1290,13,0,false,true,0,0
239,Sir Lancelot,,27191 27195 27203,808 819 820 821 822,0,3038,0,false,false,0,0
240,Sir Gawain,,27125 27194 27203,813 819 820 821 822,0,3038,0,false,false,0,0
241,Sir Kay,,27130 27200 27203,813 819 820 821 822,0,3038,0,false,false,0,0
242,Sir Bedivere,,27191 27202,808 819 820 821 822,0,3038,0,false,false,0,0
243,Sir Tristram,,27127 27195 27203,808 819 820 821 822,0,3038,0,false,false,0,0
244,Sir Pelleas,,27125 27196 27203,808 819 820 821 822,0,3038,0,false,false,0,0
245,Sir Lucan,,27126 27195 27203,808 819 820 821 822,0,3038,0,false,false,0,0
246,Teapotspout,,8728 215 253 9638 8732 8726 8730 8727 290 4610,8943,0,3038,0,false,false,0,0
247,Sir Mordred,,27128 25685 27199,6487 6486,0,3038,0,false,false,0,0
248,Morgan Le Faye,,390 27555 353 27556 14589 414,813 819 820 821 822,0,3038,0,false,true,0,0
249,Merlin,,20399 214 250 20405 3189 20395 177 20402 181,813 819 820 821 822,0,3038,0,false,false,0,0
250,The Lady of the Lake,,390 456 332 353 421 358 417,808 819 820 821 822,0,3038,0,false,true,0,0
251,King Arthur,,27193 27197 27203,808 819 820 821 822,0,3038,0,false,false,0,0
252,Beggar,,230 308 33034 10218 275 181 250,808 819 820 821 822,0,3038,0,false,true,0,0
253,Khazard Guard,,6848 252 22314 152 177 550 176 8748 181,808 819 820 821 822,0,3038,0,false,true,0,0
254,Khazard Guard,,18192 22163 22315 22333 177 550 176 40258 181,808 819 820 821 822,0,3038,0,false,true,0,0
255,Khazard Guard,,22311 246 22314 152 177 8748 181 550,808 819 820 821 822,0,3038,0,false,true,0,0
256,Khazard Guard,,22311 253 22314 152 177 550 176 8748 181,808 819 820 821 822,0,3038,0,false,true,0,0
257,Khazard Guard,,230 252 22314 152 177 550 176 8748 181,808 819 820 821 822,0,3038,0,false,true,0,0
258,General Khazard,,22310 22313 22316 22307 22309 22318 22312 22308,808 819 820 821 822,0,3038,0,false,false,0,0
259,Khazard barman,,230 247 292 151 10218 254 181 326,808 819 820 821 822,0,3038,0,false,false,0,0
260,Kelvin,,214 246 310 151 176 275 33033,808 819 820 821 822,0,3038,0,false,false,0,0
261,Joe,,206 246 310 151 176 275 33033 326,808 819 820 821 822,0,3038,0,false,false,0,0
262,Fightslave,,214 246 310 151 176 275 33033,808 819 820 821 822,0,3038,0,false,false,0,0
263,Hengrad,,230 246 310 151 176 275 33033,808 819 820 821 822,0,3038,0,false,false,0,0
264,Lady Servil,,378 40639 25868 40399 353 11119 358,808 819 820 821 822,0,3038,0,false,true,0,0
265,Jeremy Servil,,28596,7158 7160,1628,64,0,false,false,0,0
266,Jeremy Servil,,28596,7158 7160,1628,64,0,false,false,0,0
267,Justin Servil,,230 250 40191 40168 177 176 275 19943,808 819 820 821 822,0,3038,0,false,false,0,0
268,Local,,230 249 236 299 167 179 275 185,808 819 820 821 822,0,3038,0,false,false,0,0
269,Bouncer,,26257,6580 6582,1491,53,0,false,true,0,0
270,Khazard Ogre,,2880 2876,357 358,321,23,0,false,false,0,0
271,Khazard Scorpion,,24610,6252 6262,1426,21,0,false,false,0,0
272,Lucien,,10375 246 9983 10374 11732 25683 10000 181,6469 6468,0,3038,0,false,false,0,0
273,Lucien,,10375 246 9983 10374 11732 25683 10000 181,6469 6468,0,3038,0,false,false,0,0
274,Guardian of Armadyl,,214 313 268 162 176 323 185 250 518 523 3330,808 819 820 821 822,0,3038,0,false,false,0,0
275,Guardian of Armadyl,,390 456 432 343 353 481 361 482 518 523,808 819 820 821 822,0,3038,0,false,false,0,0
276,Winelda,,393 377 462 348 10706 481 440 454 534,813 819 820 821 822,0,3038,0,false,false,0,0
277,Fire Warrior of Lesarkus,,230 14441 268 163 176 328 323 246 184,808 819 820 821 822,0,3038,0,false,false,0,0
278,Cook,,40332 40353 40343 40364 40370 28804,9870 9869,0,3038,0,false,true,0,0
279,Brother Omad,,223 181 246 299 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
280,Brother Cedric,,223 181 246 299 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
281,Monk,,223 181 246 299 170 176 260,808 819 820 821 822,0,3038,0,false,true,0,0
282,Thief,,215 246 311 169 179 254 185 519,808 819 820 821 822,0,3038,0,false,false,0,0
283,Head Thief,,215 247 311 169 179 254 185 518,808 819 820 821 822,0,3038,0,false,false,0,0
284,Doric,,2971 2986 10825 2979 2993 7046 2985,101 98,297,51,0,false,false,0,0
285,Veronica,,399 446 470 9359 10706 8784 358,808 819 820 821 822,0,3038,0,false,false,0,0
286,Professor Oddenstein,,10981 247 9622 170 10218 274 185,808 819 820 821 822,0,3038,0,false,false,0,0
287,Ernest,,217 246 10077 326 9450 176 274 185,808 819 820 821 822,0,3038,0,false,false,0,0
288,Chicken,,7728,2298 2297,332,6,0,false,true,0,0
289,Councillor Halgrive,,215 238 247 292 170 176 254 181 320,808 819 820 821 822,0,3038,0,false,false,0,0
290,Doctor Orbon,,230 273 246 305 151 179 245 561,808 819 820 821 822,0,3038,0,false,false,0,0
291,Farmer Brumty,,217 194 251 310 167 176 271 181,808 819 820 821 822,0,3038,0,false,false,0,0
292,,,,5335 5334,1247,13,0,false,true,0,0
293,,,,5335 5334,1247,13,0,false,true,0,0
294,,,,5335 5334,1247,13,0,false,true,0,0
295,,,,5335 5334,1247,13,0,false,true,0,0
296,Guard,,28867 28869 28873,7222 7223,1631,15,0,false,false,0,0
297,Guard,,28867 28871 28872,7222 7224,1631,15,0,false,false,0,0
298,Guard,,28867 28869 28874,7222 7223,1631,15,0,false,false,0,0
299,Guard,,28867 28868 28873,7217 7216,1631,15,0,false,false,0,0
300,Sedridor,,214 181 250 292 170 176 265 202 534 290,813 819 820 821 822,0,3038,0,false,false,0,0
301,Twig,,1644,,,0,0,false,false,0,0
302,Hadley,,215 181 250 299 32592 10218 254 329 245,808 819 820 821 822,0,3038,0,false,true,0,0
303,Gerald,,230 250 292 151 176 254 181,808 819 820 821 822,0,3038,0,false,true,0,0
304,Almera,,390 456 332 10706 429 358,808 819 820 821 822,0,3038,0,false,true,0,0
305,Hudon,,28604 28639 28653 28611 28624 28673,7158 7160,1628,64,0,false,false,0,0
306,Golrie,,2900 2914 2915,195 189,319,88,0,false,true,0,0
307,Hetty,,42696,808 819 820 821 822,0,3038,0,false,false,0,0
308,Master fisher,,230 244 248 295 162 176 274 185 18933,808 819 820 821 822,0,3038,0,false,false,0,0
309,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
310,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
311,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
312,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
313,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
314,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
315,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
316,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
317,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
318,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
319,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
320,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
321,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
322,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
323,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
324,Fishing spot,,36844,9645,2130,3,0,false,false,0,0
