npc_id,npc_name,gameval,framemap_id,seed_seqs,strict_covers
113,Jogre,,302,130 127,true
114,Mogre,,321,357 358,false
115,Ogre,,321,357 358,false
116,Cyclops,,1081,4650 4649,true
117,Hill Giant,,1081,4650 4649,true
118,Dwarf,,297,101 98,false
119,Chaos dwarf,,297,101 98,false
120,Dwarf,,297,101 98,false
121,Dwarf,,297,101 98,false
122,Hobgoblin,,312,166 162,false
123,Hobgoblin,,312,166 162,false
124,Earth warrior,,0,808 819 820 821 822,false
125,Ice warrior,,0,842 841,false
126,Otherworldly being,,0,808 819 820 821 822,true
127,Magic axe,,317,187 181,true
128,Snake,,340,277 274,false
129,Skavid,,337,257 254,true
130,Yeti,,377,296 293,false
131,Penguin,,1310,5668 5666,true
132,Monkey,,320,222 219,true
133,Black unicorn,,1472,6374 6373,false
134,Poison spider,,1248,5326 5325,true
135,Mammoth,,318,306 303,false
136,Mounted terrorchick gnome,,1533,6798 6799,false
137,Terrorchick gnome,,1533,6798 6799,false
138,Terrorbird,,1533,1008 1007,true
139,Terrorbird,,1533,1008 1007,true
140,Souless,,341,337 336,false
141,Big Wolf,,1491,6580 6556,true
142,Wolf,,1491,6580 6556,false
143,Jungle Wolf,,1491,6580 6556,true
144,King Scorpion,,1426,6252 6253,true
145,Ice warrior,,0,842 841,false
146,Gull,,1538,6771 6773,true
147,Cormorant,,1538,6772,true
148,Pelican,,1538,6772 6774,false
149,Gull,,1538,6771 6773,true
150,Gull,,1538,6771 6773,true
153,Butterfly,,278,362,false
154,Butterfly,,278,362,false
155,Butterfly,,278,362,false
156,Butterfly,,278,362,false
157,Butterfly,,278,362,false
158,Shadow warrior,,0,842 841,false
159,Gnome child,,319,195 189,true
160,Gnome child,,319,195 189,true
161,Gnome child,,319,195 189,true
162,Gnome trainer,,319,195 189,true
163,Gnome guard,,319,195 189,true
164,Gnome guard,,319,195 189,true
165,Gnome shop keeper,,319,195 189,false
166,Gnome banker,,319,195,true
167,Gnome baller,,319,195 189,true
168,Gnome woman,,319,195 189,true
169,Gnome woman,,319,195 189,true
170,Man,,0,813 1146 820 821 822,false
171,Brimstail,,319,195 189,false
172,Dark wizard,,0,808 819 820 821 822,false
173,Invrigar the Necromancer,,0,808 819 820 821 822,false
174,Dark wizard,,0,808 819 820 821 822,false
175,Mugger,,0,808 819 820 821 822,false
176,Witch,,0,808 819 820 821 822,false
177,Witch,,0,808 819 820 821 822,false
178,Black Knight,,0,808 819 820 821 822,false
179,Black Knight,,0,808 819 820 821 822,false
180,Highwayman,,0,808 819 820 821 822,false
181,Chaos druid,,0,8528 8527,false
182,Pirate,,0,7188 7191 7192 7193 7194,true
183,Pirate,,0,7188 7191 7192 7193 7194,false
184,Pirate,,0,7188 7191 7192 7193 7194,true
185,Pirate,,0,808 819 820 821 822,false
186,Thug,,0,808 819 820 821 822,true
187,Rogue,,0,808 819 820 821 822,false
188,Monk of Zamorak,,0,808 819 820 821 822,false
189,Monk of Zamorak,,0,808 819 820 821 822,true
190,Monk of Zamorak,,0,808 819 820 821 822,false
191,Tribesman,,0,813 819 820 821 822,true
192,Dark warrior,,0,808 819 820 821 822,false
193,Chaos druid warrior,,0,808 819 820 821 822,true
194,Necromancer,,0,808 819 820 821 822,true
195,Bandit,,0,808 819 820 821 822,false
196,Guard Bandit,,0,808 819 820 821 822,false
197,Barbarian guard,,0,808 819 820 821 822,false
198,Guildmaster,,0,808 819 820 821 822,false
199,Gunthor the Brave,,0,808 819 820 821 822,false
200,Lord Daquarius,,0,808 819 820 821 822,false
201,Jailer,,0,808 819 820 821 822,false
202,Black Heather,,0,808 819 820 821 822,true
203,Donny the Lad,,0,808 819 820 821 822,false
204,Speedy Keith,,0,808 819 820 821 822,false
205,Salarin the Twisted,,0,808 819 820 821 822,true
206,Guard,,297,101 98,false
207,Lollk,,297,101 98,false
208,Captain Lawgof,,297,101 98,false
209,Nulodion,,297,101 98,false
210,Grail Maiden,,0,808 819 820 821 822,true
211,Sir Percival,,0,808 819 820 821 822,false
212,King Percival,,0,808 819 820 821 822,false
213,Merlin,,0,813 819 820 821 822,false
214,Peasant,,0,808 819 820 821 822,false
215,Peasant,,0,808 819 820 821 822,false
216,High Priest,,0,808 819 820 821 822,false
217,Crone,,0,808 819 820 821 822,false
218,Galahad,,0,808 819 820 821 822,false
219,Fisherman,,0,808 819 820 821 822,false
220,The Fisher King,,0,813 819 820 821 822,false
221,Black Knight Titan,,302,130 127,true
222,Monk,,0,808 819 820 821 822,false
223,Brother Kojo,,0,808 819 820 821 822,true
224,Dungeon rat,,1152,4932 4931,false
225,Bonzo,,0,808 819 820 821 822,false
226,,,0,808 819 820 821 822,true
227,Morris,,0,3845,false
228,Big Dave,,0,808 819 820 821 822,false
229,Joshua,,0,808 819 820 821 822,false
230,Grandpa Jack,,0,808 819 820 821 822,false
231,Forester,,0,808 819 820 821 822,false
232,Austri,,297,101 98,false
233,Fishing spot,,2130,9645,false
234,Fishing spot,,2130,9645,false
235,Fishing spot,,2130,9645,false
236,Fishing spot,,2130,9645,false
237,Renegade Knight,,0,6927 6928,false
238,Thrantax the Mighty,,1290,5538 5539,true
239,Sir Lancelot,,0,808 819 820 821 822,false
240,Sir Gawain,,0,813 819 820 821 822,false
241,Sir Kay,,0,813 819 820 821 822,false
242,Sir Bedivere,,0,808 819 820 821 822,false
243,Sir Tristram,,0,808 819 820 821 822,false
244,Sir Pelleas,,0,808 819 820 821 822,false
245,Sir Lucan,,0,808 819 820 821 822,false
246,Teapotspout,,0,8943,false
247,Sir Mordred,,0,6487 6486,false
248,Morgan Le Faye,,0,813 819 820 821 822,true
249,Merlin,,0,813 819 820 821 822,false
250,The Lady of the Lake,,0,808 819 820 821 822,true
251,King Arthur,,0,808 819 820 821 822,false
252,Beggar,,0,808 819 820 821 822,true
253,Khazard Guard,,0,808 819 820 821 822,true
254,Khazard Guard,,0,808 819 820 821 822,true
255,Khazard Guard,,0,808 819 820 821 822,true
256,Khazard Guard,,0,808 819 820 821 822,true
257,Khazard Guard,,0,808 819 820 821 822,true
258,General Khazard,,0,808 819 820 821 822,false
259,Khazard barman,,0,808 819 820 821 822,false
260,Kelvin,,0,808 819 820 821 822,false
261,Joe,,0,808 819 820 821 822,false
262,Fightslave,,0,808 819 820 821 822,false
263,Hengrad,,0,808 819 820 821 822,false
264,Lady Servil,,0,808 819 820 821 822,true
265,Jeremy Servil,,1628,7158 7160,false
266,Jeremy Servil,,1628,7158 7160,false
267,Justin Servil,,0,808 819 820 821 822,false
268,Local,,0,808 819 820 821 822,false
269,Bouncer,,1491,6580 6582,true
270,Khazard Ogre,,321,357 358,false
271,Khazard Scorpion,,1426,6252 6262,false
272,Lucien,,0,6469 6468,false
273,Lucien,,0,6469 6468,false
274,Guardian of Armadyl,,0,808 819 820 821 822,false
275,Guardian of Armadyl,,0,808 819 820 821 822,false
276,Winelda,,0,813 819 820 821 822,false
277,Fire Warrior of Lesarkus,,0,808 819 820 821 822,false
278,Cook,,0,9870 9869,true
279,Brother Omad,,0,808 819 820 821 822,true
280,Brother Cedric,,0,808 819 820 821 822,true
281,Monk,,0,808 819 820 821 822,true
282,Thief,,0,808 819 820 821 822,false
283,Head Thief,,0,808 819 820 821 822,false
284,Doric,,297,101 98,false
285,Veronica,,0,808 819 820 821 822,false
286,Professor Oddenstein,,0,808 819 820 821 822,false
287,Ernest,,0,808 819 820 821 822,false
288,Chicken,,332,2298 2297,true
289,Councillor Halgrive,,0,808 819 820 821 822,false
290,Doctor Orbon,,0,808 819 820 821 822,false
291,Farmer Brumty,,0,808 819 820 821 822,false
292,,,1247,5335 5334,true
293,,,1247,5335 5334,true
294,,,1247,5335 5334,true
295,,,1247,5335 5334,true
296,Guard,,1631,7222 7223,false
297,Guard,,1631,7222 7224,false
298,Guard,,1631,7222 7223,false
299,Guard,,1631,7217 7216,false
300,Sedridor,,0,813 819 820 821 822,false
302,Hadley,,0,808 819 820 821 822,true
303,Gerald,,0,808 819 820 821 822,true
304,Almera,,0,808 819 820 821 822,true
305,Hudon,,1628,7158 7160,false
306,Golrie,,319,195 189,true
307,Hetty,,0,808 819 820 821 822,false
308,Master fisher,,0,808 819 820 821 822,false
309,Fishing spot,,2130,9645,false
310,Fishing spot,,2130,9645,false
311,Fishing spot,,2130,9645,false
312,Fishing spot,,2130,9645,false
313,Fishing spot,,2130,9645,false
314,Fishing spot,,2130,9645,false
315,Fishing spot,,2130,9645,false
316,Fishing spot,,2130,9645,false
317,Fishing spot,,2130,9645,false
318,Fishing spot,,2130,9645,false
319,Fishing spot,,2130,9645,false
320,Fishing spot,,2130,9645,false
321,Fishing spot,,2130,9645,false
322,Fishing spot,,2130,9645,false
323,Fishing spot,,2130,9645,false
324,Fishing spot,,2130,9645,false
325,Fishing spot,,2130,9645,false
326,Fishing spot,,2130,9645,false
327,Fishing spot,,2130,9645,false
328,Fishing spot,,2130,9645,false
329,Fishing spot,,2130,9645,false
330,Fishing spot,,2130,9645,false
331,Fishing spot,,2130,9645,false
332,Fishing spot,,2130,9645,false
333,Fishing spot,,2130,9645,false
334,Fishing spot,,2130,9645,false
335,,,0,808 819 820 821 822,true
336,Da Vinci,,0,808 819 820 821 822,false
337,Da Vinci,,0,1322 1323 1324 1325 1326,true
338,Chancy,,0,2713,false
339,Chancy,,0,1322 1323 1324 1325 1326,true
340,Hops,,0,2712 819 820 821 822,false
341,Hops,,0,1322 1323 1324 1325 1326,false
342,Guidor's wife,,0,808 819 820 821 822,true
343,Guidor,,0,4780,false
344,Guard,,0,808 819 820 821 822,false
345,Guard,,0,4591 4226 4227 821 822,false
346,Guard,,0,4591 4226 4227 821 822,false
347,Mourner,,0,813 819 820 821 822,false
348,Mourner,,0,808 819 820 821 822,false
349,Kilron,,0,808 819 820 821 822,false
350,Omart,,0,808 819 820 821 822,false
351,Man,,0,808 819 820 821 822,false
352,Woman,,0,808 819 820 821 822,false
353,Woman,,0,808 819 820 821 822,false
354,Woman,,0,808 819 820 821 822,false
355,Child,,1628,7158 7160,false
356,Child,,1628,7158 7160,false
357,Mourner,,0,813 819 820 821 822,false
358,Priest,,0,808 819 820 821 822,true
359,Man,,0,808 819 820 821 822,false
360,Woman,,0,808 819 820 821 822,false
361,Woman,,0,808 819 820 821 822,true
362,Woman,,0,808 819 820 821 822,true
363,Woman,,0,808 819 820 821 822,true
364,King Lathas,,0,808 819 820 821 822,false
365,Paladin,,0,808 819 820 821 822,false
366,Jerico,,0,808 819 820 821 822,false
367,Chemist,,0,808 819 820 821 822,false
368,Guard,,0,813 1205 1206 1207 1208,false
369,Mourner,,0,808 819 820 821 822,false
370,Mourner,,0,808 819 820 821 822,false
371,Mourner,,0,808 819 820 821 822,false
372,Mourner,,0,808 819 820 821 822,false
373,Nurse Sarah,,0,808 819 820 821 822,true
374,Ogre,,321,357 358,false
375,Redbeard Frank,,0,808 819 820 821 822,false
376,Captain Tobias,,0,808 819 820 821 822,false
377,Seaman Lorris,,0,808 819 820 821 822,false
378,Seaman Thresnor,,0,808 819 820 821 822,false
379,Luthas,,0,808 819 820 821 822,false
380,Customs officer,,0,808 819 820 821 822,false
381,,,0,808 819 820 821 822,true
382,Dwarf,,297,101 98,false
383,Stankers,,297,101 98,false
384,Barbarian guard,,0,2065 2064,false
385,Kharid Scorpion,,1426,6258 6257,false
386,Kharid Scorpion,,1426,6258 6257,false
387,Kharid Scorpion,,1426,6258 6257,false
388,Seer,,0,808 819 820 821 822,true
389,Thormac,,0,813 819 820 821 822,false
390,Big fish,,304,4,true
391,River troll,,461,286 283,true
392,River troll,,461,286 283,true
393,River troll,,461,286 283,true
394,River troll,,461,286 283,true
395,River troll,,461,286 283,true
396,River troll,,461,286 283,true
397,Cow,,1338,5852 5848,true
398,Legends guard,,0,813 1205 1206 1207 1208,false
399,Legends guard,,0,813 1205 1206 1207 1208,false
401,Jungle forester,,0,808 819 820 821 822,false
402,Jungle forester,,0,808 819 820 821 822,false
403,Fishing spot,,776,456,true
404,Fishing spot,,776,456,true
405,Fishing spot,,776,456,true
406,Fishing spot,,776,456,true
407,Strange plant,,375,349,false
408,Strange plant,,375,352 356,false
409,Genie,,0,792,false
410,Mysterious Old Man,,0,808 819 820 821 822,false
412,Bat,,1153,4914 4913,false
413,Rock Golem,,310,155 152,true
414,Rock Golem,,310,155 152,true
415,Rock Golem,,310,155 152,true
416,Rock Golem,,310,155 152,true
417,Rock Golem,,310,155 152,true
418,Rock Golem,,310,155 152,true
419,Zombie,,1288,5572 5570 5790 5788 5789,true
420,Zombie,,1288,5572 5570 5790 5788 5789,true
421,Zombie,,1288,5572 5570 5790 5788 5789,true
422,Zombie,,1288,5572 5570 5790 5788 5789,true
423,Zombie,,1288,5572 5570 5790 5788 5789,true
424,Zombie,,1288,5572 5570 5790 5788 5789,true
425,Shade,,0,15 13,true
426,Shade,,0,15 13,true
427,Shade,,0,15 13,true
428,Shade,,0,15 13,true
429,Shade,,0,15 13,true
430,Shade,,0,15 13,true
431,,,0,7188 7191 7192 7193 7194,true
432,Cyrisus,,0,808 819 820 821 822,false
433,Cyrisus,,0,808 819 820 821 822,false
434,Cyrisus,,0,808 819 820 821 822,false
435,Fallen Man,,0,6280,true
436,Fallen Man,,0,6282,false
437,Cap'n Izzy No-Beard,,0,808 819 820 821 822,false
438,Tree spirit,,295,96 93,false
439,Tree spirit,,295,96 93,false
440,Tree spirit,,295,96 93,false
441,Tree spirit,,295,96 93,false
442,Tree spirit,,295,96 93,false
443,Tree spirit,,295,96 93,false
444,Goblin,,1415,6181 6180,false
445,Goblin,,1415,6186 6187,false
446,Giant rat,,1152,4932 4931,false
447,Jail guard,,0,808 819 820 821 822,false
448,Jail guard,,0,808 819 820 821 822,false
449,Jail guard,,0,808 819 820 821 822,false
450,Gull,,1538,6771 6773,true
451,Gull,,1538,6771 6773,true
452,Seth Groats,,0,808 819 820 821 822,false
453,Suit of armour,,0,819 820 821 822,true
454,Sanfew,,0,8528 8527,false
455,Kaqemeex,,0,8528 8527,false
456,Father Aereck,,0,9870 9869,false
457,Restless ghost,,0,808 819 820 821 822,false
458,Father Urhney,,0,808 819 820 821 822,true
459,Skeleton,,1291,5483 5479,true
460,Wizard Frumscone,,0,808 819 820 821 822,true
461,Magic Store owner,,0,808 819 820 821 822,true
462,Wizard Distentor,,0,813 819 820 821 822,false
463,Murphy,,0,808 819 820 821 822,false
464,Murphy,,0,808 819 820 821 822,false
465,Murphy,,0,808 819 820 821 822,false
466,Murphy,,0,808 819 820 821 822,false
467,Shark,,335,10,false
468,Shark,,335,10,false
469,King Bolren,,319,195 189,true
470,Commander Montai,,319,195 189,true
471,Bolkoy,,319,195 189,false
472,Remsai,,319,195 189,true
473,,,319,195 189,true
474,,,319,195 189,true
475,Khazard trooper,,0,808 819 820 821 822,false
476,Khazard trooper,,0,813 819 820 821 822,false
477,Khazard warlord,,0,808 819 820 821 822,false
478,Khazard commander,,0,813 1205,false
479,Gnome troop,,319,195 189,true
480,Gnome troop,,319,195 189,true
481,Tracker gnome 1,,319,195 189,true
482,Tracker gnome 2,,319,195 189,true
483,Tracker gnome 3,,319,195 189,true
484,Local Gnome,,319,195 189,true
485,Local Gnome,,319,195 189,true
486,Kalron,,319,195 189,true
487,Giant,,1542,6857,false
488,Observatory professor,,0,808 819 820 821 822,false
489,Goblin guard,,1415,6200 6201,true
490,Mummy,,1544,6856,true
491,Ghost,,1290,5538 5539,true
492,Spirit of Scorpius,,1290,5538 5539,true
493,Grave scorpion,,1426,6258 6257,false
494,Banker,,0,808,true
495,Banker,,0,808,false
496,Banker,,0,808,true
497,Banker,,0,808,false
498,Banker,,299,112,false
499,Banker,,0,808,true
500,Mosol Rei,,0,813 819 820 821 822,true
501,Spirit of Zadimus,,1289,5530 5531,false
502,Undead one,,1291,5483 5479,true
503,Undead one,,1291,5483 5479,true
504,Undead one,,1288,5565 5566 5790 5788 5789,true
505,Undead one,,1288,5572 5570 5790 5788 5789,true
506,Rashiliyia,,1289,5530 5531,false
507,Nazastarool,,1288,5572 5582,true
508,Nazastarool,,1291,5505 5506,true
509,Nazastarool,,1289,5530 5531,false
510,Hajedy,,0,808 819 820 821 822,false
511,Vigroy,,0,808 819 820 821 822,false
512,Kaleb Paramaya,,0,808 819 820 821 822,true
513,Yohnus,,0,808 819 820 821 822,true
514,Seravel,,0,808 819 820 821 822,false
515,Yanni Salika,,0,808 819 820 821 822,true
516,Obli,,0,808 819 820 821 822,false
517,Fernahei,,0,808 819 820 821 822,false
518,Captain Shanks,,0,808 819 820 821 822,false
519,Bob,,0,9870 9869,true
520,Shopkeeper,,0,9870 9869,true
521,Shop assistant,,0,9870 9869,true
522,Shopkeeper,,0,808 819 820 821 822,false
523,Shop assistant,,0,808 819 820 821 822,false
524,Shopkeeper,,0,808 819 820 821 822,false
525,Shop assistant,,0,808 819 820 821 822,false
526,Shopkeeper,,0,808 819 820 821 822,true
527,Shop assistant,,0,808 819 820 821 822,true
528,Shopkeeper,,0,808 819 820 821 822,true
529,Shop assistant,,0,808 819 820 821 822,true
530,Shopkeeper,,0,808 819 820 821 822,false
531,Shop assistant,,0,808 819 820 821 822,true
532,Shopkeeper,,0,808 819 820 821 822,true
533,Shop assistant,,0,808 819 820 821 822,true
534,Fairy shopkeeper,,299,112 106,false
535,Fairy shop assistant,,299,112 106,false
536,Valaine,,0,808 819 820 821 822,true
537,Scavvo,,0,808 819 820 821 822,true
538,Peksa,,0,808 819 820 821 822,false
539,Silk trader,,0,808 819 820 821 822,false
540,Gem trader,,0,808 819 820 821 822,false
541,Zeke,,0,808 819 820 821 822,true
542,Louie Legs,,0,808 819 820 821 822,false
543,Karim,,0,808 819 820 821 822,true
544,Ranael,,0,808 819 820 821 822,false
545,Dommik,,0,808 819 820 821 822,true
546,Zaff,,0,813 819 820 821 822,true
547,Baraek,,0,808 819 820 821 822,true
548,Thessalia,,0,808 819 820 821 822,false
549,Horvik,,0,808 819 820 821 822,true
550,Lowe,,0,808 819 820 821 822,false
551,Shopkeeper,,0,808 819 820 821 822,true
552,Shop assistant,,0,808 819 820 821 822,true
553,Aubury,,0,808 819 820 821 822,false
554,Fancy-dress shop owner,,0,808 819 820 821 822,false
555,Shopkeeper,,0,808 819 820 821 822,false
556,Grum,,0,808 819 820 821 822,false
557,Wydin,,0,808 819 820 821 822,false
558,Gerrant,,0,813 1205 1206 1207 1208,false
559,Brian,,0,808 819 820 821 822,false
560,Jiminua,,0,808 819 820 821 822,true
561,Shopkeeper,,0,808 819 820 821 822,false
562,Candle-maker,,0,808 819 820 821 822,false
563,Arhein,,0,808 819 820 821 822,false
564,Jukat,,299,112 106,false
565,Lunderwin,,299,112 106,false
566,Irksol,,0,808 819 820 821 822,true
567,Fairy,,299,112 106,false
568,Zambo,,0,808 819 820 821 822,false
569,Silver merchant,,0,808 819 820 821 822,false
570,Gem merchant,,0,808 819 820 821 822,false
571,Baker,,0,808 819 820 821 822,false
572,Spice seller,,0,808 819 820 821 822,false
573,Fur trader,,0,808 819 820 821 822,false
574,Silk merchant,,0,808 819 820 821 822,true
575,Hickton,,0,808 819 820 821 822,false
576,Harry,,0,808 819 820 821 822,false
577,Cassie,,0,808 819 820 821 822,true
578,Frincos,,0,808 819 820 821 822,true
579,Drogo dwarf,,297,101 98,false
580,Flynn,,0,808 819 820 821 822,false
581,Wayne,,0,808 819 820 821 822,true
582,Dwarf,,297,101 98,false
583,Betty,,0,808 819 820 821 822,false
584,Herquin,,0,808 819 820 821 822,false
585,Rommik,,0,808 819 820 821 822,true
586,Gaius,,0,808 819 820 821 822,true
587,Jatix,,0,8528 8527,false
588,Davon,,0,808 819 820 821 822,false
589,Zenesha,,0,808 819 820 821 822,false
590,Aemad,,0,808 819 820 821 822,false
591,Kortan,,0,808 819 820 821 822,true
592,Roachey,,0,808 819 820 821 822,false
593,Frenita,,0,808 819 820 821 822,false
594,Nurmof,,297,101 98,false
595,Tea seller,,0,808 819 820 821 822,false
596,Fat Tony,,0,808 819 820 821 822,false
597,Noterazzo,,0,808 819 820 821 822,false
598,Hairdresser,,0,808 819 820 821 822,true
599,Make-over Mage,,0,813 1205 1206 1207 1208,true
600,Hudo,,319,195 189,false
601,Rometti,,319,195 189,true
602,Gulluck,,319,195 189,true
603,Heckel Funch,,319,195 189,false
604,Thurgo,,297,101 98,false
605,Sir Vyvin,,0,808 819 820 821 822,false
606,Squire,,0,813 819 820 821 822,false
607,Gunnjorn,,0,808 819 820 821 822,false
608,Sir Amik Varze,,0,808 819 820 821 822,false
609,Fortress Guard,,0,813 1205 1206 1207 1208,false
610,Black Knight Captain,,0,808 819 820 821 822,false
611,Witch,,0,813 1205 1206 1207 1208,false
612,Greldo,,1415,6200 6201,false
613,Digsite workman,,0,808 819 820 821 822,false
614,Doug Deeping,,0,808 819 820 821 822,false
615,Student,,0,808 819 820 821 822,false
616,Student,,0,808 819 820 821 822,false
617,Student,,0,808 819 820 821 822,false
618,Examiner,,0,808 819 820 821 822,false
619,Archaeological expert,,0,808 819 820 821 822,false
620,Panning guide,,0,808 819 820 821 822,false
621,Gnome baller,,319,195 189,true
622,Gnome baller,,319,195 189,true
623,Gnome baller,,319,205,true
624,Gnome baller,,319,208,true
625,Gnome baller,,319,195 189,true
626,Gnome baller,,319,195 189,true
627,Gnome baller,,319,205,true
628,Gnome baller,,319,208,true
629,Gnome baller,,319,195 189,true
630,Gnome baller,,319,195 189,true
631,Gnome baller,,319,205,true
632,Gnome baller,,319,208,true
633,Gnome winger,,319,195 189,true
634,Gnome winger,,319,195 189,true
635,Gnome ball referee,,319,195 189,true
636,Cheerleader,,319,195 189,true
637,Juliet,,0,808 819 820 821 822,true
638,Apothecary,,0,808 819 820 821 822,false
639,Romeo,,0,808 819 820 821 822,false
640,Father Lawrence,,0,808 819 820 821 822,true
641,Charlie the Tramp,,0,808 819 820 821 822,false
642,Katrine,,0,808 819 820 821 822,false
643,Weaponsmaster,,0,808 819 820 821 822,false
644,Straven,,0,808 819 820 821 822,false
645,Jonny the beard,,0,808 819 820 821 822,false
646,Curator Haig Halen,,0,808 819 820 821 822,false
647,,,0,808 819 820 821 822,true
648,King Roald,,0,808 819 820 821 822,false
649,Archer,,0,808 819 820 821 822,false
650,Warrior,,0,808 819 820 821 822,false
651,Monk,,0,808 819 820 821 822,true
652,Wizard,,0,813 819 820 821 822,true
654,Shamus,,319,195 189,true
655,Tree spirit,,1289,5530 5531,true
656,Cave monk,,0,808 819 820 821 822,true
657,Monk of Entrana,,0,808 819 820 821 822,false
658,Monk of Entrana,,0,808 819 820 821 822,true
659,Party Pete,,0,9227 9226 820 821 822,false
660,Knight,,0,784 819 820 821 822,false
661,Megan,,0,808 819 820 821 822,true
662,Lucy,,0,808 819 820 821 822,true
663,Man,,0,808 819 820 821 822,false
664,,,0,808 819 820 821 822,true
665,Boot,,297,101 98,false
666,Caleb,,0,808 819 820 821 822,true
667,Chronozon,,1078,66 63,false
668,Johnathon,,0,808 819 820 821 822,false
670,King Narnode Shareen,,319,195 189,true
671,Glough,,319,195 189,true
672,Anita,,319,195 189,true
