kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,cs2_host_ops,,,,,313271,261.059167
counter,cs2_cycles,,,,,2261986,1884.988333
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,8380,6.983333
counter,cs2_vm_pool_hit,,,,,8378,6.981667
counter,cs2_vm_pool_miss,,,,,2,0.001667
counter,cs2_vm_init_ns,,,,,5760000,4800.000000
counter,cs2_frame_pool_hit,,,,,18659,15.549167
counter,cs2_frame_pool_miss,,,,,15,0.012500
counter,cache_model_hit,,,,,12122,10.101667
counter,cache_model_miss,,,,,2213,1.844167
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,47871,39.892500
counter,cache_sprite_miss,,,,,1033,0.860833
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,8820198,7350.165000
counter,painter_gate_rejects,,,,,3855421,3212.850833
counter,painter_pushes,,,,,8820198,7350.165000
counter,painter_push_dedup,,,,,3844735,3203.945833
counter,painter_drain_events,,,,,4187,3.489167
counter,painter_commands,,,,,5469992,4558.326667
counter,painter_tiles_remaining_set,,,,,4531675,3776.395833
counter,scene_elements,,,,,6375297,5312.747500
counter,scene_anim_list,,,,,49350,41.125000
counter,zone_map_count,,,,,52922,44.101667
counter,zone_map_capacity,,,,,306944,255.786667
counter,npc_slot_max,,,,,77935,64.945833
counter,cache_model_size,,,,,375108,312.590000
counter,cache_sprite_size,,,,,193896,161.580000
counter,iface_open,,,,,26,0.021667
counter,iface_close,,,,,2,0.001667
counter,iface_bake,,,,,22,0.018333
counter,iface_bake_reuse,,,,,4,0.003333
counter,iface_mount_ns,,,,,8001000,6667.500000
counter,iface_close_ns,,,,,0,0.000000
counter,iface_groups_resident,,,,,9253,7.710833
counter,uitree_hidden,,,,,1433728,1194.773333
counter,uitree_unmounted,,,,,52,0.043333
counter,uitree_freed,,,,,0,0.000000
counter,uitree_hook_blocks,,,,,308278,256.898333
counter,uitree_hook_bytes,,,,,3144435600,2620363.000000
counter,host_inv_hooks,,,,,6217,5.180833
counter,host_var_hooks,,,,,53466,44.555000
counter,host_stat_hooks,,,,,20974,17.478333
counter,bridge_sprite_map,,,,,178959,149.132500
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,18088,15.073333
counter,cache_clientscript_size,,,,,175060,145.883333
counter,uitree_anim_scan,,,,,744,0.620000
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,2501,2.084167
