kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,uitree_cc_deleteall_rows,,,,,0,0.000000
counter,uitree_apply_geo,,,,,4136,2.019531
counter,uitree_apply_content,,,,,0,0.000000
counter,uitree_apply_hook,,,,,30,0.014648
counter,uitree_apply_other,,,,,1024000,500.000000
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,2195456,1072.000000
counter,uitree_capacity,,,,,4194304,2048.000000
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,8724152320,4259840.000000
counter,cs2_scripts,,,,,1980,0.966797
counter,cs2_opcodes,,,,,48536,23.699219
counter,cs2_host_ops,,,,,7530,3.676758
counter,cs2_cycles,,,,,48536,23.699219
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,1980,0.966797
counter,cs2_vm_pool_hit,,,,,1980,0.966797
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,1611900,787.060547
counter,cs2_frame_pool_hit,,,,,2792,1.363281
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,0,0.000000
counter,cache_model_miss,,,,,0,0.000000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,0,0.000000
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,39014400,19050.000000
counter,painter_gate_rejects,,,,,16971776,8287.000000
counter,painter_pushes,,,,,39014400,19050.000000
counter,painter_push_dedup,,,,,17756160,8670.000000
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,10129408,4946.000000
counter,painter_tiles_remaining_set,,,,,20025344,9778.000000
counter,scene_elements,,,,,3569940,1743.134766
counter,scene_anim_list,,,,,44352,21.656250
counter,zone_map_count,,,,,0,0.000000
counter,zone_map_capacity,,,,,0,0.000000
counter,npc_slot_max,,,,,0,0.000000
counter,cache_model_size,,,,,168300,82.177734
counter,cache_sprite_size,,,,,49500,24.169922
counter,iface_open,,,,,0,0.000000
counter,iface_close,,,,,0,0.000000
counter,iface_bake,,,,,0,0.000000
counter,iface_bake_reuse,,,,,0,0.000000
counter,iface_mount_ns,,,,,0,0.000000
counter,iface_close_ns,,,,,0,0.000000
counter,iface_groups_resident,,,,,2376,1.160156
counter,uitree_hidden,,,,,376992,184.078125
counter,uitree_unmounted,,,,,1188,0.580078
counter,uitree_freed,,,,,0,0.000000
counter,uitree_hook_blocks,,,,,10692,5.220703
counter,uitree_hook_bytes,,,,,109058400,53251.171875
counter,host_inv_hooks,,,,,0,0.000000
counter,host_var_hooks,,,,,2376,1.160156
counter,host_stat_hooks,,,,,396,0.193359
counter,bridge_sprite_map,,,,,30096,14.695312
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,12276,5.994141
counter,cache_clientscript_size,,,,,36828,17.982422
counter,uitree_anim_scan,,,,,792,0.386719
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,0,0.000000
counter,d3d9_world_atlas_upload_bytes,,,,,0,0.000000
counter,d3d9_world_atlas_uploads,,,,,0,0.000000
counter,d3d9_animated_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_animated_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_ui_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_model_fallbacks,,,,,0,0.000000
counter,d3d9_ui_batch_draws,,,,,14336,7.000000
counter,d3d9_ui_widget_draws,,,,,0,0.000000
counter,d3d9_ui_rotmask_draws,,,,,4096,2.000000
counter,d3d9_static_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_static_vbo_uploads,,,,,0,0.000000
counter,d3d9_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_dynamic_vbo_uploads,,,,,0,0.000000
counter,d3d9_static_batch_builds,,,,,0,0.000000
counter,d3d9_static_batch_active_pages,,,,,32768,16.000000
counter,d3d9_ibo_upload_bytes,,,,,609900546,297803.000977
counter,d3d9_ibo_uploads,,,,,2048,1.000000
counter,d3d9_ibo_indices,,,,,304950273,148901.500488
counter,d3d9_ibo_chain_nodes,,,,,5097472,2489.000000
counter,d3d9_draw_ranges,,,,,5148672,2514.000000
counter,d3d9_draw_calls,,,,,5148672,2514.000000
counter,d3d9_page_switches,,,,,5095424,2488.000000
counter,d3d9_texture_switches,,,,,55296,27.000000
counter,d3d9_stream_switches,,,,,88998,43.456055
