kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,cs2_frame_pool_hit,,,,,36159,17.655762
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,54942,26.827148
counter,cache_model_miss,,,,,0,0.000000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,2722,1.329102
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,11735090,5730.024414
counter,painter_gate_rejects,,,,,5104004,2492.189453
counter,painter_pushes,,,,,11735090,5730.024414
counter,painter_push_dedup,,,,,4930063,2407.257324
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,7471100,3647.998047
counter,painter_tiles_remaining_set,,,,,5971968,2916.000000
counter,scene_elements,,,,,38614650,18854.809570
counter,scene_anim_list,,,,,199614,97.467773
counter,zone_map_count,,,,,143317,69.979004
counter,zone_map_capacity,,,,,524288,256.000000
counter,npc_slot_max,,,,,133120,65.000000
counter,cache_model_size,,,,,755174,368.737305
counter,cache_sprite_size,,,,,432174,211.022461
counter,iface_open,,,,,15,0.007324
counter,iface_close,,,,,21,0.010254
counter,iface_bake,,,,,0,0.000000
counter,iface_bake_reuse,,,,,15,0.007324
counter,iface_mount_ns,,,,,1227000,599.121094
counter,iface_close_ns,,,,,1850000,903.320312
counter,iface_groups_resident,,,,,21318,10.409180
counter,uitree_hidden,,,,,2832191,1382.905762
counter,uitree_unmounted,,,,,2933,1.432129
counter,uitree_freed,,,,,0,0.000000
counter,uitree_hook_blocks,,,,,766303,374.171387
counter,uitree_hook_bytes,,,,,7816290600,3816548.144531
counter,host_inv_hooks,,,,,16691,8.149902
counter,host_var_hooks,,,,,111176,54.285156
counter,host_stat_hooks,,,,,41990,20.502930
counter,bridge_sprite_map,,,,,400520,195.566406
counter,bridge_model_map,,,,,646,0.315430
counter,bridge_obj_icon_map,,,,,49742,24.288086
counter,cache_clientscript_size,,,,,422484,206.291016
counter,uitree_anim_scan,,,,,1326,0.647461
counter,uitree_anim_scan_nodes,,,,,3978,1.942383
counter,uitree_anim_model_nodes,,,,,3978,1.942383
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,6536874,3191.833008
