kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,uitree_cc_deleteall_rows,,,,,0,0.000000
counter,uitree_apply_geo,,,,,4160,2.031250
counter,uitree_apply_content,,,,,0,0.000000
counter,uitree_apply_hook,,,,,48,0.023438
counter,uitree_apply_other,,,,,1024000,500.000000
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,2195456,1072.000000
counter,uitree_capacity,,,,,4194304,2048.000000
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,8724152320,4259840.000000
counter,cs2_scripts,,,,,3175,1.550293
counter,cs2_opcodes,,,,,77798,37.987305
counter,cs2_host_ops,,,,,12072,5.894531
counter,cs2_cycles,,,,,77798,37.987305
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,3175,1.550293
counter,cs2_vm_pool_hit,,,,,3175,1.550293
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,2642300,1290.185547
counter,cs2_frame_pool_hit,,,,,4477,2.186035
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,0,0.000000
counter,cache_model_miss,,,,,0,0.000000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,0,0.000000
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,39014400,19050.000000
counter,painter_gate_rejects,,,,,16971776,8287.000000
counter,painter_pushes,,,,,39014400,19050.000000
counter,painter_push_dedup,,,,,17756160,8670.000000
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,10129408,4946.000000
counter,painter_tiles_remaining_set,,,,,20025344,9778.000000
counter,scene_elements,,,,,5724525,2795.178223
counter,scene_anim_list,,,,,71120,34.726562
counter,zone_map_count,,,,,0,0.000000
counter,zone_map_capacity,,,,,0,0.000000
counter,npc_slot_max,,,,,0,0.000000
counter,cache_model_size,,,,,269875,131.774902
counter,cache_sprite_size,,,,,79375,38.757324
counter,iface_open,,,,,0,0.000000
counter,iface_close,,,,,0,0.000000
counter,iface_bake,,,,,0,0.000000
counter,iface_bake_reuse,,,,,0,0.000000
counter,iface_mount_ns,,,,,0,0.000000
counter,iface_close_ns,,,,,0,0.000000
counter,iface_groups_resident,,,,,3810,1.860352
counter,uitree_hidden,,,,,604520,295.175781
counter,uitree_unmounted,,,,,1905,0.930176
counter,uitree_freed,,,,,0,0.000000
counter,uitree_hook_blocks,,,,,17145,8.371582
counter,uitree_hook_bytes,,,,,174879000,85390.136719
counter,host_inv_hooks,,,,,0,0.000000
counter,host_var_hooks,,,,,3810,1.860352
counter,host_stat_hooks,,,,,635,0.310059
counter,bridge_sprite_map,,,,,48260,23.564453
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,19685,9.611816
counter,cache_clientscript_size,,,,,59055,28.835449
counter,uitree_anim_scan,,,,,1270,0.620117
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,0,0.000000
counter,d3d9_world_atlas_upload_bytes,,,,,0,0.000000
counter,d3d9_world_atlas_uploads,,,,,0,0.000000
counter,d3d9_animated_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_animated_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_ui_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_model_fallbacks,,,,,0,0.000000
counter,d3d9_ui_batch_draws,,,,,0,0.000000
counter,d3d9_ui_widget_draws,,,,,0,0.000000
counter,d3d9_ui_rotmask_draws,,,,,0,0.000000
counter,d3d9_static_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_static_vbo_uploads,,,,,0,0.000000
counter,d3d9_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_dynamic_vbo_uploads,,,,,0,0.000000
counter,d3d9_static_batch_builds,,,,,0,0.000000
counter,d3d9_static_batch_active_pages,,,,,0,0.000000
counter,d3d9_ibo_upload_bytes,,,,,0,0.000000
counter,d3d9_ibo_uploads,,,,,0,0.000000
counter,d3d9_ibo_indices,,,,,0,0.000000
counter,d3d9_ibo_chain_nodes,,,,,0,0.000000
counter,d3d9_draw_ranges,,,,,0,0.000000
counter,d3d9_draw_calls,,,,,0,0.000000
counter,d3d9_page_switches,,,,,0,0.000000
counter,d3d9_texture_switches,,,,,0,0.000000
counter,d3d9_stream_switches,,,,,0,0.000000
