kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,uitree_apply_other,,,,,573845,478.204167
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,7879588,6566.323333
counter,uitree_capacity,,,,,8763392,7302.826667
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,18227855360,15189879.466667
counter,cs2_scripts,,,,,14544,12.120000
counter,cs2_opcodes,,,,,2729893,2274.910833
counter,cs2_host_ops,,,,,377637,314.697500
counter,cs2_cycles,,,,,2729893,2274.910833
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,12213,10.177500
counter,cs2_vm_pool_hit,,,,,12211,10.175833
counter,cs2_vm_pool_miss,,,,,2,0.001667
counter,cs2_vm_init_ns,,,,,25586000,21321.666667
counter,cs2_frame_pool_hit,,,,,26705,22.254167
counter,cs2_frame_pool_miss,,,,,15,0.012500
counter,cache_model_hit,,,,,15450,12.875000
counter,cache_model_miss,,,,,2393,1.994167
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,48209,40.174167
counter,cache_sprite_miss,,,,,1031,0.859167
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,8853226,7377.688333
counter,painter_gate_rejects,,,,,3869261,3224.384167
counter,painter_pushes,,,,,8853226,7377.688333
counter,painter_push_dedup,,,,,3861227,3217.689167
counter,painter_drain_events,,,,,4204,3.503333
counter,painter_commands,,,,,5492154,4576.795000
counter,painter_tiles_remaining_set,,,,,4550355,3791.962500
counter,scene_elements,,,,,9398590,7832.158333
counter,scene_anim_list,,,,,72750,60.625000
counter,zone_map_count,,,,,55049,45.874167
counter,zone_map_capacity,,,,,306944,255.786667
counter,npc_slot_max,,,,,77935,64.945833
counter,cache_model_size,,,,,581870,484.891667
counter,cache_sprite_size,,,,,286367,238.639167
counter,iface_open,,,,,26,0.021667
counter,iface_close,,,,,2,0.001667
counter,iface_bake,,,,,22,0.018333
counter,iface_bake_reuse,,,,,4,0.003333
counter,iface_mount_ns,,,,,8270000,6891.666667
counter,iface_close_ns,,,,,0,0.000000
counter,iface_groups_resident,,,,,13620,11.350000
counter,uitree_hidden,,,,,2109546,1757.955000
counter,uitree_unmounted,,,,,52,0.043333
counter,uitree_freed,,,,,0,0.000000
counter,uitree_hook_blocks,,,,,493561,411.300833
counter,uitree_hook_bytes,,,,,5034322200,4195268.500000
counter,host_inv_hooks,,,,,9181,7.650833
counter,host_var_hooks,,,,,78894,65.745000
counter,host_stat_hooks,,,,,30958,25.798333
counter,bridge_sprite_map,,,,,263786,219.821667
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,86476,72.063333
counter,cache_clientscript_size,,,,,257158,214.298333
counter,uitree_anim_scan,,,,,1094,0.911667
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,2501,2.084167
