facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
south,0,30,11,-125.9,-181.6,97.3,0.0,-125.9,97.3,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,267.6
south,0,31,12,-92.8,-156.8,-110.1,211.5,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,32,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,33,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,34,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,35,13,-21.1,-121.6,-142.4,86.2,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,36,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,37,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,38,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,39,14,61.5,-64.3,-109.5,105.8,61.5,-109.5,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,67.6
south,0,40,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,41,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,42,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,43,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,44,15,37.5,-64.5,-130.5,31.9,37.5,-130.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,20.3
south,0,45,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,46,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,47,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,48,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,49,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,50,16,-0.8,-75.8,-142.7,41.8,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,51,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,52,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,53,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,54,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,55,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,56,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,57,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,58,17,-68.4,-84.4,-129.8,69.3,-68.4,-129.8,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,200.0
south,0,59,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,60,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,61,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,62,18,-86.6,-125.6,-112.3,48.3,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,63,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,64,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,65,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,66,19,-84.0,-165.0,-74.2,54.9,-84.0,-74.2,15,0,22,255,255,,,,,,
south,0,67,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,68,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,69,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,70,20,-69.8,-171.1,-76.0,15.5,-69.8,-76.0,,,,,,,,,,,
south,0,71,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,72,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,73,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,74,21,-33.4,-187.5,-52.0,46.6,-33.4,-52.0,,,,,,,,,,,
south,0,75,21,-33.4,-187.5,-52.0,0.0,-33.4,-52.0,,,,,,,,,,,
south,0,76,21,-33.4,-187.5,-52.0,0.0,-33.4,-52.0,,,,,,,,,,,
