facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
west,512,22,11,-125.9,-181.6,97.3,46.9,97.3,125.9,,,,,,,,,,,
west,512,23,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,24,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,25,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,26,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,27,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,28,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,29,11,-125.9,-181.6,97.3,0.0,97.3,125.9,,,,,,,,,,,
west,512,30,11,-125.9,-181.6,97.3,0.0,97.3,125.9,0,0,22,255,255,,,,,,
west,512,31,12,-92.8,-156.8,-110.1,211.5,-110.1,92.8,0,0,22,255,255,,,,,,
west,512,32,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,0,0,22,255,255,,,,,,
west,512,33,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,1,0,22,255,255,,,,,,
west,512,34,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,1,0,22,255,255,,,,,,
west,512,35,13,-21.1,-121.6,-142.4,86.2,-142.4,21.1,1,0,22,255,255,,,,,,
west,512,36,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,2,0,22,255,255,,,,,,
west,512,37,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,2,0,22,255,255,,,,,,
west,512,38,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,3,0,22,255,255,,,,,,
west,512,39,14,61.5,-64.3,-109.5,105.8,-109.5,-61.5,3,0,22,255,255,,,,,,
west,512,40,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,4,1,22,0,255,-153.7,-96.0,-89.0,-89.0,153.7,216.2
west,512,41,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,4,1,22,0,255,-153.7,-96.0,-89.0,-89.0,153.7,216.2
west,512,42,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,5,3,22,0,255,-137.2,-96.0,-106.0,-106.0,137.2,198.8
west,512,43,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,5,3,22,0,255,-137.2,-96.0,-106.0,-106.0,137.2,198.8
west,512,44,15,37.5,-64.5,-130.5,31.9,-130.5,-37.5,6,9,22,0,255,-95.7,-96.0,-137.3,-137.3,95.7,133.4
west,512,45,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,6,9,22,0,255,-95.7,-96.0,-137.3,-137.3,95.7,133.4
west,512,46,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,103.6
west,512,47,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,103.6
west,512,48,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,103.6
west,512,49,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,74.2
west,512,50,16,-0.8,-75.8,-142.7,41.8,-142.7,0.8,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,34.1
west,512,51,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,34.1
west,512,52,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,34.1
west,512,53,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,34.1
west,512,54,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,3.8
west,512,55,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,3.8
west,512,56,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,3.8
west,512,57,16,-0.8,-75.8,-142.7,0.0,-142.7,0.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,3.8
west,512,58,17,-68.4,-84.4,-129.8,69.3,-129.8,68.4,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,69.0
west,512,59,17,-68.4,-84.4,-129.8,0.0,-129.8,68.4,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,69.0
west,512,60,17,-68.4,-84.4,-129.8,0.0,-129.8,68.4,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,69.0
west,512,61,17,-68.4,-84.4,-129.8,0.0,-129.8,68.4,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,69.0
west,512,62,18,-86.6,-125.6,-112.3,48.3,-112.3,86.6,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,90.6
west,512,63,18,-86.6,-125.6,-112.3,0.0,-112.3,86.6,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,90.6
west,512,64,18,-86.6,-125.6,-112.3,0.0,-112.3,86.6,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,90.6
west,512,65,18,-86.6,-125.6,-112.3,0.0,-112.3,86.6,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,90.6
west,512,66,19,-84.0,-165.0,-74.2,54.9,-74.2,84.0,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,106.0
west,512,67,19,-84.0,-165.0,-74.2,0.0,-74.2,84.0,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,106.0
west,512,68,19,-84.0,-165.0,-74.2,0.0,-74.2,84.0,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,106.0
west,512,69,19,-84.0,-165.0,-74.2,0.0,-74.2,84.0,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,106.0
west,512,70,20,-69.8,-171.1,-76.0,15.5,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,71,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,72,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,73,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,74,21,-33.4,-187.5,-52.0,46.6,-52.0,33.4,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,107.3
west,512,75,21,-33.4,-187.5,-52.0,0.0,-52.0,33.4,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,133.0
west,512,76,21,-33.4,-187.5,-52.0,0.0,-52.0,33.4,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,133.0
