facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
northwest,768,49,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,12,13,22,56,255,146.4,-96.0,-52.4,-140.6,-66.4,134.0
northwest,768,50,16,-0.8,-75.8,-142.7,41.8,-100.3,101.5,13,7,22,112,255,157.0,-96.0,-7.6,-116.3,-105.6,207.7
northwest,768,51,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,13,7,22,112,255,157.0,-96.0,-7.6,-116.3,-105.6,207.7
northwest,768,52,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,13,7,22,112,255,157.0,-96.0,-7.6,-116.3,-105.6,207.7
northwest,768,53,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,13,7,22,112,255,157.0,-96.0,-7.6,-116.3,-105.6,207.7
northwest,768,54,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,14,3,22,168,255,155.0,-96.0,24.7,-92.2,-127.0,228.7
northwest,768,55,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,14,3,22,168,255,155.0,-96.0,24.7,-92.2,-127.0,228.7
northwest,768,56,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,14,3,22,168,255,155.0,-96.0,24.7,-92.2,-127.0,228.7
northwest,768,57,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,14,3,22,168,255,155.0,-96.0,24.7,-92.2,-127.0,228.7
northwest,768,58,17,-68.4,-84.4,-129.8,69.3,-43.4,140.2,14,3,22,168,255,155.0,-96.0,24.7,-92.2,-127.0,271.6
northwest,768,59,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,15,0,22,255,255,,,,,,
northwest,768,60,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,15,0,22,255,255,,,,,,
northwest,768,61,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,15,0,22,255,255,,,,,,
northwest,768,62,18,-86.6,-125.6,-112.3,48.3,-18.2,140.6,15,0,22,255,255,,,,,,
northwest,768,63,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,15,0,22,255,255,,,,,,
northwest,768,64,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,15,0,22,255,255,,,,,,
northwest,768,65,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,15,0,22,255,255,,,,,,
northwest,768,66,19,-84.0,-165.0,-74.2,54.9,6.9,111.9,15,0,22,255,255,,,,,,
northwest,768,67,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,,,,,,,,,,,
northwest,768,68,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,,,,,,,,,,,
northwest,768,69,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,,,,,,,,,,,
northwest,768,70,20,-69.8,-171.1,-76.0,15.5,-4.4,103.1,,,,,,,,,,,
northwest,768,71,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,,,,,,,,,,,
northwest,768,72,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,,,,,,,,,,,
northwest,768,73,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,,,,,,,,,,,
northwest,768,74,21,-33.4,-187.5,-52.0,46.6,-13.2,60.4,,,,,,,,,,,
northwest,768,75,21,-33.4,-187.5,-52.0,0.0,-13.2,60.4,,,,,,,,,,,
northwest,768,76,21,-33.4,-187.5,-52.0,0.0,-13.2,60.4,,,,,,,,,,,
