facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
southeast,1792,17,10,-145.4,-180.2,54.7,47.4,-141.5,-64.1,7,13,22,48,255,-150.7,-96.0,-59.9,-64.3,-148.9,114.7
southeast,1792,18,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,7,13,22,48,255,-150.7,-96.0,-59.9,-64.3,-148.9,114.7
southeast,1792,19,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,20,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,21,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,22,11,-125.9,-181.6,97.3,46.9,-157.8,-20.2,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,179.8
southeast,1792,23,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,179.8
southeast,1792,24,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,25,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,26,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,27,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,28,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,29,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,30,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,31,12,-92.8,-156.8,-110.1,211.5,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,32,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,33,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,34,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,35,13,-21.1,-121.6,-142.4,86.2,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,36,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,37,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,38,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,39,14,61.5,-64.3,-109.5,105.8,121.0,-33.9,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,160.5
southeast,1792,40,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,41,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,42,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,43,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,44,15,37.5,-64.5,-130.5,31.9,118.8,-65.8,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,125.0
southeast,1792,45,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,46,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,47,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,48,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,49,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,50,16,-0.8,-75.8,-142.7,41.8,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,51,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,52,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,53,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,54,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,55,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,56,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,57,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,58,17,-68.4,-84.4,-129.8,69.3,43.4,-140.2,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,96.7
southeast,1792,59,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,60,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,61,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,62,18,-86.6,-125.6,-112.3,48.3,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,63,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,64,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,65,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,66,19,-84.0,-165.0,-74.2,54.9,-6.9,-111.9,15,0,22,255,255,,,,,,
southeast,1792,67,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,68,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,69,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,70,20,-69.8,-171.1,-76.0,15.5,4.4,-103.1,,,,,,,,,,,
southeast,1792,71,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,72,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,73,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,74,21,-33.4,-187.5,-52.0,46.6,13.2,-60.4,,,,,,,,,,,
southeast,1792,75,21,-33.4,-187.5,-52.0,0.0,13.2,-60.4,,,,,,,,,,,
southeast,1792,76,21,-33.4,-187.5,-52.0,0.0,13.2,-60.4,,,,,,,,,,,
