facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
east,1536,52,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,53,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,54,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,55,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,56,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,57,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,58,17,-68.4,-84.4,-129.8,69.3,129.8,-68.4,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,198.9
east,1536,59,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,60,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,61,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,62,18,-86.6,-125.6,-112.3,48.3,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,63,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,64,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,65,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,66,19,-84.0,-165.0,-74.2,54.9,74.2,-84.0,15,0,22,255,255,,,,,,
east,1536,67,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,68,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,69,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,70,20,-69.8,-171.1,-76.0,15.5,76.0,-69.8,,,,,,,,,,,
east,1536,71,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,72,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,73,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,74,21,-33.4,-187.5,-52.0,46.6,52.0,-33.4,,,,,,,,,,,
east,1536,75,21,-33.4,-187.5,-52.0,0.0,52.0,-33.4,,,,,,,,,,,
east,1536,76,21,-33.4,-187.5,-52.0,0.0,52.0,-33.4,,,,,,,,,,,
