framemap_id,seq_id,kind,frame_count,seq_name
0,193,classic,11,emote_angry_loop
0,194,classic,11,emote_cry_loop
0,195,classic,11,emote_laugh_loop
0,196,classic,17,emote_cheer_loop
0,197,classic,11,emote_wave_loop
2402,198,classic,10,gnome_cast_teleport
2402,199,classic,16,gnome_cast_globes
2402,200,classic,9,gnome_catch
2402,201,classic,12,gnome_throw
2402,202,classic,8,gnome_walk_withball
2402,203,classic,13,gnome_tackled
2402,204,classic,9,gnome_dodge_tackle
2402,205,classic,1,gnome_onfloor
2402,206,classic,7,gnome_getup
2402,207,classic,10,gnome_human_tackle_fail
2402,208,classic,1,gnome_human_tackle_fail_ready
2402,209,classic,6,gnome_human_tackle_fail_getup
2402,210,classic,12,gnome_human_tackle
2402,211,classic,8,gnome_cl1
2402,212,classic,8,gnome_cl2
2402,213,classic,8,gnome_cl3
2402,214,classic,8,gnome_cl4
2402,215,classic,8,gnome_cl5
2402,216,classic,8,gnome_cl6
2402,217,classic,8,gnome_cl7
2402,218,classic,8,gnome_cl8
320,219,classic,5,monkey_walk
320,220,classic,6,monkey_attack
320,221,classic,8,monkey_block
320,222,classic,2,monkey_ready
320,223,classic,9,monkey_death
819,224,classic,20,slayer_dustdevil_dust
799,225,classic,8,crawler_walk
799,226,classic,2,crawler_ready
799,227,classic,12,crawler_attack
799,228,classic,12,crawler_death
272,229,classic,16,monkey_cow_walk
272,230,classic,138,monkey_cow_mount
272,231,classic,103,monkey_cow_dismount
291,232,classic,53,monkey_sheep_idle
291,233,classic,8,monkey_sheep_walk
324,234,classic,8,penguin_walk
324,235,classic,2,penguin_ready
324,236,classic,5,penguin_death
324,237,classic,8,penguin_attack
324,238,classic,9,penguin_block
331,239,classic,8,rat_walk
331,240,classic,3,rat_attack
331,241,classic,6,rat_block
331,242,classic,4,rat_ready
331,243,classic,5,rat_death
0,244,classic,12,wild_cave_chainmace_ready
0,245,classic,17,wild_cave_chainmace_crush
0,246,classic,15,wild_cave_chainmace_stab
0,247,classic,8,wild_cave_chainmace_walk
0,248,classic,8,wild_cave_chainmace_run
336,249,classic,8,sheep_walk
336,250,classic,3,sheep_attack
336,251,classic,6,sheep_block
336,252,classic,2,sheep_ready
336,253,classic,7,sheep_death
337,254,classic,8,skavid_walk
337,255,classic,8,skavid_attack
337,256,classic,4,skavid_block
337,257,classic,2,skavid_ready
337,258,classic,9,skavid_death
338,259,classic,8,skeleton_walk
338,260,classic,8,skeleton_attack
338,261,classic,8,skeleton_block
338,262,classic,2,skeleton_ready
338,263,classic,9,skeleton_death
338,264,classic,8,skeleton_trans_walk
338,265,classic,8,skeleton_trans_attack
338,266,classic,8,skeleton_trans_block
338,267,classic,2,skeleton_trans_ready
338,268,classic,9,skeleton_trans_death
339,269,classic,4,smallscorpion_walk
339,270,classic,3,smallscorpion_attack
339,271,classic,2,smallscorpion_block
339,272,classic,2,smallscorpion_ready
339,273,classic,5,smallscorpion_death
340,274,classic,8,snake_walk
340,275,classic,8,snake_attack
340,276,classic,8,snake_block
340,277,classic,4,snake_ready
340,278,classic,9,snake_death
342,279,classic,4,spider_walk
342,280,classic,5,spider_attack
342,281,classic,6,spider_block
342,282,classic,5,spider_death
461,283,classic,8,troll_walk
461,284,classic,7,troll_attack
461,285,classic,4,troll_block
461,286,classic,2,troll_ready
461,287,classic,9,troll_death
376,288,classic,8,unicorn_walk
376,289,classic,8,unicorn_attack
376,290,classic,8,unicorn_block
376,291,classic,2,unicorn_ready
376,292,classic,17,unicorn_death
377,293,classic,8,yeti_walk
377,294,classic,8,yeti_attack
377,295,classic,8,yeti_block
377,296,classic,2,yeti_ready
377,297,classic,9,yeti_death
378,298,classic,8,zombie_walk
378,299,classic,5,zombie_attack
378,300,classic,6,zombie_block
378,301,classic,2,zombie_ready
378,302,classic,9,zombie_death
318,303,classic,8,mammoth_walk
318,304,classic,9,mammoth_attack
318,305,classic,8,mammoth_block
318,306,classic,2,mammoth_ready
318,307,classic,9,mammoth_death
308,308,classic,8,goblin_walk
308,309,classic,8,goblin_attack_unarmed
308,310,classic,8,goblin_attack_armed
308,311,classic,2,goblin_ready
308,312,classic,8,goblin_block
308,313,classic,9,goblin_death
280,314,classic,8,cat_walk
280,315,classic,8,cat_attack
280,316,classic,8,cat_block
280,317,classic,4,cat_ready
280,318,classic,21,cat_rollingover
280,319,classic,7,cat_pounce
280,320,classic,9,cat_death
345,321,classic,8,terrorbird_walk
345,322,classic,6,terrorbird_attack
345,323,classic,8,terrorbird_block
345,324,classic,2,terrorbird_ready
345,325,classic,9,terrorbird_death
346,326,classic,8,terrorbird_mounted_walk
346,327,classic,6,terrorbird_mounted_attack
346,328,classic,12,terrorbird_mounted_attack_spear
346,329,classic,8,terrorbird_mounted_block
346,330,classic,2,terrorbird_mounted_ready
346,331,classic,9,terrorbird_mounted_death
298,332,classic,12,entready
298,333,classic,18,entendseq
0,334,classic,11,rockknocker_pretty
0,335,classic,83,human_mining_dragon_pickaxe_pretty_wall
341,336,classic,8,souless_walk
341,337,classic,2,souless_ready
341,338,classic,8,souless_attack
341,339,classic,8,souless_block
341,340,classic,5,souless_death
276,341,classic,8,bird_walk
276,342,classic,8,bird_ready
276,343,classic,13,bird_death
276,344,classic,12,bird_attack
276,345,classic,14,bird_block
0,346,classic,6,sitting_throne
0,347,classic,17,sitting_throne_attack
375,348,classic,40,triffid_grow
375,349,classic,3,triffid_ready
375,350,classic,20,triffid_fruit_picked
375,351,classic,20,triffid_angry_grow
375,352,classic,4,triffid_angry_ready
375,353,classic,9,triffid_angry_attack
375,354,classic,12,triffid_angry_block
375,355,classic,21,triffid_angry_death
375,356,classic,4,triffid_angry_walk
321,357,classic,4,ogre_ready
321,358,classic,8,ogre_walk
321,359,classic,8,ogre_attack
321,360,classic,6,ogre_block
321,361,classic,9,ogre_death
278,362,classic,64,butterfly_hover
0,363,classic,17,human_herbing_vial
0,364,classic,16,human_herbing_grind
0,365,classic,11,human_explodingvial
431,366,classic,6,arrow_launch
199,367,classic,40,poh_nexus
0,368,classic,12,human_blown_middle_priority
443,369,classic,8,tknife_launch
1492,370,classic,12,dart_launch
440,371,classic,8,taxe_launch
442,372,classic,8,taxe_travel
437,373,classic,2,firebreath_travel
444,374,classic,11,vial_launch
445,375,classic,8,vial_travel
0,376,classic,8,human_ddagger_lunge
0,377,classic,9,human_ddagger_hack
0,378,classic,10,human_ddagger_block
0,379,classic,10,human_ddagger_def
0,380,classic,9,human_dspear_slash
0,381,classic,6,human_dspear_stab
0,382,classic,9,human_dspear_lunge
0,383,classic,10,human_dspear_block
0,384,classic,10,human_dspear_def
0,385,classic,11,human_throw
0,386,classic,6,human_sword_stab
0,387,classic,10,human_sword_block
0,388,classic,10,human_sword_def
0,389,classic,10,human_sword_transdef
0,390,classic,10,human_sword_slash
0,391,classic,10,human_sword_transslash
0,392,classic,8,human_sword_lunge
0,393,classic,8,human_axe_chop
0,394,classic,8,human_trans_axe_chop
0,395,classic,9,human_axe_hack
0,396,classic,8,human_axe_smash
0,397,classic,10,human_axe_block
0,398,classic,10,human_axe_def
0,399,classic,10,human_trans_axe_def
0,400,classic,6,human_blunt_spike
0,401,classic,8,human_blunt_pound
0,402,classic,8,human_blunt_pummel
0,403,classic,10,human_blunt_block
0,404,classic,10,human_blunt_def
0,405,classic,7,human_dhsword_stab
0,406,classic,9,human_dhsword_chop
0,407,classic,8,human_dhsword_slash
0,408,classic,7,human_dhsword_lunge
0,409,classic,5,human_dhsword_spin
0,410,classic,10,human_dhsword_block
0,411,classic,10,human_dhsword_def
0,412,classic,6,human_staff_spike
0,413,classic,9,human_staff_pound
0,414,classic,11,human_staff_pummel
0,415,classic,10,human_staff_block
0,416,classic,10,human_staff_def
0,417,classic,6,human_stafforb_spike
0,418,classic,9,human_stafforb_pound
0,419,classic,11,human_stafforb_pummel
0,420,classic,10,human_stafforb_block
0,421,classic,10,human_stafforb_def
0,422,classic,5,human_unarmedpunch
0,423,classic,5,human_unarmedkick
0,424,classic,8,human_unarmedblock
0,425,classic,8,human_unarmed_def
0,426,classic,10,human_bow
0,427,classic,9,human_crossbow
0,428,classic,6,human_spear_spike
0,429,classic,9,human_spear_lunge
0,430,classic,10,human_spear_block
0,431,classic,10,human_spear_def
0,432,classic,8,human_spear_throw
0,433,classic,6,human_farmersfork_stab
0,434,classic,10,human_farmersfork_def
0,435,classic,11,human_scythe_block
0,436,classic,9,human_scythe_def
0,437,classic,9,human_scythe_slash
0,438,classic,12,human_scythe_lunge
0,439,classic,5,human_scythe_spin
0,440,classic,13,human_scythe_sweep
726,441,classic,9,catapult_release
726,442,classic,9,catapult_reset
726,443,classic,18,catapult_release_reset
726,444,classic,1,catapult_ready_loaded
726,445,classic,1,catapult_ready_unloaded
758,446,classic,4,magicwall
755,447,classic,1,fishingspot_ready
755,448,classic,1,fishingspot_walk
725,449,classic,11,barrel
750,450,classic,15,balloondrop_lever
1913,451,classic,106,chateasterbunny4
699,452,classic,17,rootdoor_open
699,453,classic,17,rootdoor_close
697,454,classic,17,portcullisclose
697,455,classic,17,portcullisopen
776,456,classic,8,whirlpool
771,457,classic,17,rockfall
775,458,classic,17,swinginglogtrap_release
772,459,classic,13,speartrap_release
773,460,classic,13,springtrap_release
773,461,classic,5,springtrap_reset
770,462,classic,15,double_springtrap_release
770,463,classic,5,double_springtrap_reset
764,464,classic,5,shiphull_leaking
763,465,classic,10,watersplash
720,466,classic,12,spinningwheel
721,467,classic,12,glamp
783,468,classic,6,witchcharms
781,469,classic,6,tentacles
769,470,classic,8,spookypic
730,471,classic,7,flagpole
723,472,classic,8,millsail
694,473,classic,2,wiztorch
696,474,classic,12,oldbridge
728,475,classic,5,fire
729,476,classic,7,firewall
718,477,classic,5,fireplace
719,478,classic,4,grandfireplace
715,479,classic,7,cauldron
713,480,classic,7,swampbubs
782,481,classic,5,torch
717,482,classic,13,cupboard_close
717,483,classic,12,cupboard_open
717,484,classic,13,cupboardhigh_close
717,485,classic,13,cupboardhigh_open
717,486,classic,13,cupboardbig_close
717,487,classic,13,cupboardbig_open
742,488,classic,24,weathervane
760,489,classic,13,rope_piece
754,490,classic,17,fishingcraneright
291,491,classic,114,monkey_sheep_mount
743,492,classic,10,flytrap
732,493,classic,12,lavabubbles
733,494,classic,5,lavafire
734,495,classic,8,lavafire2
745,496,classic,23,whippingplant_attack
739,497,classic,20,ropeswing_long
749,498,classic,17,balloon_drop
746,499,classic,7,balloon_burst
748,500,classic,7,balloon_burst_2
747,501,classic,7,balloon_burst_3
702,502,classic,12,stoneglow
701,503,classic,16,rune_altar
712,504,classic,39,glowingcircle
703,505,classic,26,greatrunestone
759,506,classic,8,mcannon_n_fire
759,507,classic,8,mcannon_ne_fire
759,508,classic,8,mcannon_e_fire
759,509,classic,8,mcannon_se_fire
759,510,classic,8,mcannon_s_fire
759,511,classic,8,mcannon_sw_fire
759,512,classic,8,mcannon_w_fire
759,513,classic,8,mcannon_nw_fire
759,514,classic,11,mcannon_n_turn
759,515,classic,12,mcannon_ne_turn
759,516,classic,12,mcannon_e_turn
759,517,classic,12,mcannon_se_turn
759,518,classic,12,mcannon_s_turn
759,519,classic,12,mcannon_sw_turn
759,520,classic,11,mcannon_w_turn
759,521,classic,11,mcannon_nw_turn
762,522,classic,9,water_foam
757,523,classic,9,gas
784,524,classic,7,crater
735,525,classic,4,lava_ripples
765,526,classic,11,wake
766,527,classic,6,wake2
0,528,classic,8,human_whirlpool
0,529,classic,17,human_rockfall
0,530,classic,17,human_swingingbouldertrap2
0,531,classic,17,human_swingingbouldertrap
0,532,classic,15,human_speartrap
0,533,classic,15,human_springtrap
0,534,classic,5,human_getup
0,535,classic,11,human_closechest
0,536,classic,10,human_openchest
0,537,classic,11,human_lockedchest
0,538,classic,10,human_opencupboard
0,539,classic,13,human_closecupboard
0,540,classic,11,human_lockedcupboard
0,541,classic,12,human_closehighcupboard
0,542,classic,12,human_openhighcupboard
0,543,classic,11,human_lockedhighcupboard
0,544,classic,12,human_closebigcupboard
0,545,classic,12,human_openbigcupboard
0,546,classic,10,human_lockedbigcupboard
0,547,classic,9,human_opendoor
0,548,classic,10,human_opendesertdoor
0,549,classic,9,human_gothroughdesertdoor
0,550,classic,9,human_opendoorl
0,551,classic,9,human_opendoorr
0,552,classic,6,human_closedoorl
0,553,classic,6,human_closedoorr
82,554,classic,40,chatquiz1
82,555,classic,64,chatquiz2
82,556,classic,74,chatquiz3
82,557,classic,106,chatquiz4
84,558,classic,40,chatskull1
84,559,classic,64,chatskull2
84,560,classic,88,chatskull3
84,561,classic,106,chatskull4
82,562,classic,40,chatbored1
82,563,classic,64,chatbored2
82,564,classic,74,chatbored3
82,565,classic,106,chatbored4
0,566,classic,14,human_weapons_crimson_kisten_attack_alt
82,567,classic,40,chathap1
82,568,classic,64,chathap2
82,569,classic,88,chathap3
82,570,classic,106,chathap4
82,571,classic,40,chatshock1
82,572,classic,64,chatshock2
82,573,classic,74,chatshock3
82,574,classic,106,chatshock4
82,575,classic,40,chatcon1
82,576,classic,64,chatcon2
82,577,classic,74,chatcon3
82,578,classic,106,chatcon4
0,579,classic,15,ancient_axe_special_old
81,580,classic,40,chatgoblin1
81,581,classic,64,chatgoblin2
81,582,classic,74,chatgoblin3
81,583,classic,106,chatgoblin4
80,584,classic,40,chatent1
80,585,classic,64,chatent2
80,586,classic,74,chatent3
80,587,classic,106,chatent4
82,588,classic,40,chatneu1
82,589,classic,64,chatneu2
82,590,classic,74,chatneu3
82,591,classic,106,chatneu4
82,592,classic,40,chatshifty1
82,593,classic,64,chatshifty2
82,594,classic,74,chatshifty3
82,595,classic,106,chatshifty4
82,596,classic,40,chatscared1
82,597,classic,64,chatscared2
82,598,classic,88,chatscared3
82,599,classic,106,chatscared4
82,600,classic,40,chatdrunk1
82,601,classic,64,chatdrunk2
82,602,classic,74,chatdrunk3
82,603,classic,106,chatdrunk4
2674,604,classic,9,vfx_human_axe_soulreaper_orn_special
82,605,classic,40,chatlaugh1
82,606,classic,64,chatlaugh2
82,607,classic,88,chatlaugh3
82,608,classic,106,chatlaugh4
2674,609,classic,9,vfx_human_axe_soulreaper_special
82,610,classic,40,chatsad1
82,611,classic,64,chatsad2
82,612,classic,74,chatsad3
82,613,classic,106,chatsad4
82,614,classic,40,chatang1
82,615,classic,64,chatang2
82,616,classic,88,chatang3
82,617,classic,106,chatang4
0,618,classic,42,human_harpoon
0,619,classic,44,human_lobster
0,620,classic,44,human_largenet
0,621,classic,44,human_smallnet
0,622,classic,19,human_fishing_casting
0,623,classic,2,human_fish_onspot
0,624,classic,12,human_mining_rune_pickaxe
0,625,classic,12,human_mining_bronze_pickaxe
0,626,classic,12,human_mining_iron_pickaxe
0,627,classic,12,human_mining_steel_pickaxe
0,628,classic,12,human_mining_adamant_pickaxe
0,629,classic,12,human_mining_mithril_pickaxe
250,630,classic,78,sarim_crandor
250,631,classic,78,crandor_sarim
250,632,classic,88,sarim_entrana
250,633,classic,88,entrana_sarim
250,634,classic,46,sarim_karamja
250,635,classic,46,karamja_sarim
712,636,classic,11,sp_attackglow_quick
0,637,classic,27,ii_human_walk_thru_wheat_fast_affinity
250,638,classic,44,cairn_khazzard
250,639,classic,128,khazzard_trawler
250,640,classic,128,trawler_khazzard
250,641,classic,88,cairn_sarim
0,642,classic,12,human_mining_dragon_pickaxe_pretty
0,643,classic,12,human_mining_dragon_pickaxe_pretty_noreachforward
0,644,classic,52,sang_mining_wall_dragon_pickaxe_pretty
0,645,classic,12,human_pray
257,646,classic,6,x_mark
882,647,classic,24,saradomin_lightning
865,648,classic,21,gunthix_claw
870,649,classic,12,ibansbolt
864,650,classic,16,gnome_globes
924,651,classic,16,zap
866,652,classic,21,heal_casting
863,653,classic,14,failedspell
892,654,classic,12,smokepuff
867,655,classic,17,ibanblast_casting
869,656,classic,8,ibanblast_travel
868,657,classic,13,ibanblast_impact
900,658,classic,12,strike_casting
902,659,classic,4,strike_travel
901,660,classic,8,strike_impact
837,661,classic,8,bolt_travel
836,662,classic,8,bolt_impact
832,663,classic,8,blast_travel
831,664,classic,12,blast_impact
830,665,classic,11,lowlvlalchemy
830,666,classic,19,highlvlalchemy
912,667,classic,12,teleport
843,668,classic,12,confuse_casting
845,669,classic,8,confuse_travel
844,670,classic,8,confuse_impact
921,671,classic,12,weaken_casting
923,672,classic,8,weaken_travel
922,673,classic,14,weaken_impact
849,674,classic,12,curse_casting
851,675,classic,3,curse_travel
850,676,classic,9,curse_impact
853,677,classic,15,enchant_amulet_lvl1
853,678,classic,21,enchant_amulet_lvl2
853,679,classic,27,enchant_amulet_lvl3
838,680,classic,12,bonestobananas_casting
909,681,classic,12,telegrab_casting
911,682,classic,8,telegrab_travel
910,683,classic,8,telegrab_impact
846,684,classic,12,crumbleundead_casting
848,685,classic,8,crumbleundead_travel
847,686,classic,7,crumbleundead_impact
906,687,classic,22,superheatitem_casting
840,688,classic,31,chargeorb_casting
854,689,classic,15,enchant_amulet2_lvl4
854,690,classic,21,enchant_amulet2_lvl5
918,691,classic,14,wave_casting
920,692,classic,3,wave_travel
919,693,classic,8,wave_impact
915,694,classic,12,vulnerability_casting
916,695,classic,16,vulnerability_impact
856,696,classic,12,enfeeble_casting
858,697,classic,8,enfeeble_travel
857,698,classic,12,enfeeble_impact
903,699,classic,12,stun_casting
904,700,classic,8,stun_travel
862,701,classic,11,explodingvial
859,702,classic,26,entangle_casting
861,703,classic,9,entangle_travel
860,704,classic,20,entangle_impact
839,705,classic,34,bullroarer
905,706,classic,96,stunned
0,707,classic,16,human_castzap
0,708,classic,17,human_castibanblast
0,709,classic,21,human_castheal
0,710,classic,8,human_castentangle
0,711,classic,12,human_caststrike
0,712,classic,11,human_castlowlvlalchemy
0,713,classic,19,human_casthighlvlalchemy
0,714,classic,12,human_castteleport
0,715,classic,12,human_castteleport_reverse
0,716,classic,12,human_castconfuse
0,717,classic,12,human_castweaken
0,718,classic,12,human_castcurse
0,719,classic,15,human_enchantamuletlvl1
0,720,classic,21,human_enchantamuletlvl2
0,721,classic,27,human_enchantamuletlvl3
0,722,classic,12,human_castbonestobananas
0,723,classic,12,human_casttelegrab
0,724,classic,12,human_castcrumbleundead
0,725,classic,22,human_castsuperheatitem
0,726,classic,31,human_castchargeorb
0,727,classic,14,human_castwave
0,728,classic,12,human_castenfeeble
0,729,classic,12,human_caststun
751,730,classic,6,catabow_launch
753,731,classic,4,catabow_travel
752,732,classic,12,catabow_end
0,733,classic,16,human_createfire
0,734,classic,34,human_blown_start
0,735,classic,12,human_blown_middle
0,736,classic,17,human_blown_end_getup
0,737,classic,8,human_climbing
0,738,classic,1,human_climbing_ready
0,739,classic,1,human_climbing_fall
0,740,classic,8,human_climbing_down
0,741,classic,8,human_spot_jump
0,742,classic,8,human_monkeybars_on
0,743,classic,7,human_monkeybars_off
0,744,classic,7,human_monkeybars_walk
0,745,classic,2,human_monkeybars_ready
0,746,classic,9,human_pipesqueeze
0,747,classic,1,human_pipesqueeze_ready
0,748,classic,9,human_pipeunsqueeze
0,749,classic,18,human_doublepipesqueeze
0,750,classic,17,human_ropeswing
0,751,classic,17,human_ropeswing_long
0,752,classic,5,human_into_sidestep
0,753,classic,5,human_into_sidestepl
0,754,classic,6,human_walk_sidestep
0,755,classic,2,human_ready_sidestep
0,756,classic,6,human_walk_sidestepl
0,757,classic,2,human_ready_sidestepl
0,758,classic,5,human_outof_sidestep
0,759,classic,5,human_outof_sidestepl
0,760,classic,6,human_sidestep_fall
0,761,classic,6,human_sidestep_falll
0,762,classic,8,human_walk_logbalance
0,763,classic,2,human_walk_logbalance_ready
0,764,classic,29,human_walk_logbalance_stumble
0,765,classic,9,human_drowning
0,766,classic,8,human_falling
0,767,classic,11,human_falling_end
0,768,classic,32,human_falling_4
0,769,classic,12,human_steppingstonejump
0,770,classic,30,human_wobbleandfall_l
0,771,classic,30,human_wobbleandfall_r
0,772,classic,9,human_swim
0,773,classic,4,human_swim_ready
0,774,classic,5,human_throwrope
0,775,classic,9,human_throwrope_up
0,776,classic,8,human_wading
0,777,classic,4,human_wading_ready
0,778,classic,13,human_gnome_tackle
0,779,classic,13,human_tackled
0,780,classic,9,human_gnome_tackle_fail
0,781,classic,1,human_gnome_tackle_ready
0,782,classic,10,human_catch
0,783,classic,8,human_throw_gnomeball
0,784,classic,120,partyroom_dance
0,785,classic,17,human_blown_end_getup_priority
1648,786,classic,12,mm2_hunter_maniacal_monkey_idle
263,787,classic,4,poweringcrystal
259,788,classic,7,glowingorb
260,789,classic,7,glowingorbs
881,790,classic,30,runecrafting
0,791,classic,30,human_runecraft
0,792,classic,2,human_geni_walkandready
0,793,classic,10,human_cast2_teleport
0,794,classic,7,human_stamp
0,795,classic,17,human_stumble_and_hang
0,796,classic,1,human_stumble_and_hang_ready
0,797,classic,12,human_stumble_and_hang_climbup
0,798,classic,15,human_boxlever
0,799,classic,6,cattleprod
0,800,classic,20,caged
0,801,classic,14,hazeel_coffin
0,802,classic,15,human_fishsize
0,803,classic,7,human_smokepuff_tele_appear
0,804,classic,7,human_smokepuff_tele_disappear
