seconds,percent,leaf_to_root
0.241253,0.928264,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!CS2VM2_StrPool_Alloc <- torirs-profile!CS2VM2_RunOp <- torirs-profile!cs2vm2_run_script_body <- torirs-profile!cs2vm2_run_script_body_timed <- torirs-profile!Task_CS2Run_Run <- torirs-profile!Task_InterfaceOpen_Run <- torirs-profile!Task_OpenSubRefresh_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.229415,0.882715,msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.195238,0.751213,ntdll!KiFastSystemCallRet <- msvcrt!putch <- msvcrt!read <- msvcrt!filbuf <- msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskIndexFileReadRecord <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.185511,0.713787,ntdll!KiFastSystemCallRet <- kernel32!Sleep <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.172909,0.665298,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!ToriRS_SpriteFromDat2Archive <- torirs-profile!Task_Dat2SpriteLoad_Run <- torirs-profile!Task_CS2Run_Run <- torirs-profile!Task_InterfaceOpen_Run <- torirs-profile!Task_OpenSubRefresh_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.154357,0.593916,torirs-profile!RSCache_CompressionBzipDecompress <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.142692,0.549033,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.140585,0.540926,ntdll!KiFastSystemCallRet <- msvcrt!lseek <- msvcrt!lseeki64 <- msvcrt!wscanf <- msvcrt!wscanf <- msvcrt!fsetpos <- torirs-profile!__udivmoddi4 <- torirs-profile!RSCache_Dat2DiskIndexFileReadRecord <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.139681,0.537448,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!UITreeSceneBridge_EnsureSprite <- torirs-profile!open_resolve_sprite <- torirs-profile!UITree_PushBuildComponent <- torirs-profile!bridge_rasterize_obj_icon <- torirs-profile!Task_InterfaceOpen_Run <- torirs-profile!Task_OpenSubRefresh_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.127022,0.488740,torirs-profile!get_next_block <- torirs-profile!RSCache_CompressionBzipDecompress <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.108394,0.417065,ntdll!KiFastSystemCallRet <- msvcrt!lseek <- msvcrt!lseeki64 <- msvcrt!wscanf <- msvcrt!wscanf <- msvcrt!fsetpos <- torirs-profile!__udivmoddi4 <- torirs-profile!RSCache_Dat2DiskIndexFileReadRecord <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.104380,0.401621,torirs-profile!RSCache_ProfileZero <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.102528,0.394495,torirs-profile!rs_cs2_acquire_var_transmit_hook <- torirs-profile!RS_CS2Host_ClearHooksForInterfaceGroup <- torirs-profile!rs_cs2_host_exec_dispatch <- torirs-profile!RS_CS2Host_Exec <- torirs-profile!CS2VM2_PushStr <- torirs-profile!CS2VM2_RunOp <- torirs-profile!cs2vm2_run_script_body <- torirs-profile!cs2vm2_run_script_body_timed <- torirs-profile!Task_CS2Run_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.101544,0.390709,msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.095703,0.368234,ntdll!KiFastSystemCallRet <- torirs-profile!__udivmoddi4 <- torirs-profile!__udivmoddi4 <- torirs-profile!Task_CS2Run_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.090862,0.349608,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!ToriDraw_ModelCopy <- torirs-profile!app_world_build_npc_model <- torirs-profile!app_world_spawn_npc_now <- torirs-profile!Task_ExecNpcInfo_Run <- torirs-profile!Task_GameProtoExec_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.089844,0.345691,torirs-profile!get_next_block <- torirs-profile!RSCache_CompressionBzipDecompress <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.089818,0.345591,torirs-profile!pack_get_component <- torirs-profile!bridge_rasterize_obj_icon <- torirs-profile!Task_InterfaceOpen_Run <- torirs-profile!Task_OpenSubRefresh_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.088855,0.341885,ntdll!KiFastSystemCallRet <- msvcrt!putch <- msvcrt!read <- msvcrt!filbuf <- msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.087966,0.338465,torirs-profile!get_next_block <- torirs-profile!RSCache_CompressionBzipDecompress <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.084971,0.326941,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!bridge_rasterize_obj_icon <- torirs-profile!bridge_ensure_obj_icon <- torirs-profile!Task_InvIconReconcile_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.084958,0.326891,ntdll!KiFastSystemCallRet <- msvcrt!putch <- msvcrt!read <- msvcrt!filbuf <- msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskIndexFileReadRecord <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.084384,0.324682,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!get_next_block <- torirs-profile!RSCache_CompressionBzipDecompress <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.081085,0.311989,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.079842,0.307206,msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.075221,0.289426,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!dat2_archive_clone <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.074202,0.285505,msvcrt!memcpy <- torirs-profile!net_process_packets <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.073241,0.281808,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!UITreeSceneBridge_EnsureSprite <- torirs-profile!UITree_PushBuildComponent <- torirs-profile!uitree_builder_bake_pack_under_owner <- torirs-profile!Task_UITreeBuild_Run <- torirs-profile!Task_AppBoot_Run <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.071297,0.274328,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!ToriDraw_NormalsNew <- torirs-profile!alloc_normals_for_column <- torirs-profile!WorldBuilder_RebuildCenterzoneEnd <- torirs-profile!Task_WorldLoad_Run <- torirs-profile!Task_GameProtoExec_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.069356,0.266860,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!free <- msvcrt!free <- msvcrt!malloc <- torirs-profile!RSCache_ArchiveDecryptDecompress <- torirs-profile!load_cache_item_dat2 <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.067341,0.259106,torirs-profile!RSCache_ProfileZero <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.066423,0.255574,torirs-profile!app_varp_refresh_loc_transforms <- torirs-profile!app_varp_change <- torirs-profile!RS_GameProto_Exec <- torirs-profile!Task_GameProtoExec_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.065448,0.251823,ntdll!KiFastSystemCallRet <- msvcrt!putch <- msvcrt!read <- msvcrt!filbuf <- msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformSDL2_SetWindowSize <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.062533,0.240607,ntdll!KiFastSystemCallRet <- msvcrt!putch <- msvcrt!read <- msvcrt!filbuf <- msvcrt!fputws <- msvcrt!fread <- torirs-profile!RSCache_Dat2DiskDat2FileReadArchive <- torirs-profile!dat2_file_store_get <- torirs-profile!js5_rscache_read_raw <- torirs-profile!js5_validate_local_group <- torirs-profile!PlatformXIOJs5Cache_Tick <- torirs-profile!PlatformXIO_Js5Pump <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.061545,0.236805,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!rs_cs2_host_exec_dispatch <- torirs-profile!RS_CS2Host_Exec <- torirs-profile!CS2VM2_RunOp <- torirs-profile!cs2vm2_run_script_body <- torirs-profile!cs2vm2_run_script_body_timed <- torirs-profile!Task_CS2Run_Run <- torirs-profile!Task_InterfaceOpen_Run <- torirs-profile!Task_OpenSubRefresh_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.061539,0.236782,ntdll!RtlReAllocateHeap <- ntdll!RtlReAllocateHeap <- ntdll!RtlInitializeCriticalSection <- msvcrt!calloc <- torirs-profile!ToriDraw_NormalsNew <- torirs-profile!alloc_normals_for_column <- torirs-profile!WorldBuilder_RebuildCenterzoneEnd <- torirs-profile!Task_WorldLoad_Run <- torirs-profile!Task_GameProtoExec_Run <- torirs-profile!app_dispatch_clientscript <- torirs-profile!app_dispatch_clientscript <- torirs-profile!App_PlaySound <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
0.059579,0.229241,ntdll!KiFastSystemCallRet <- torirs-profile!gdi_paint_latest <- torirs-profile!luaZ_fill <- torirs-profile!frame_loop_step <- torirs-profile!main <- torirs-profile!public_all <- torirs-profile!public_all <- kernel32!RegisterWaitForInputIdle
