kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,uitree_find_child,,,,,49583,49.583000
counter,uitree_find_child_hit,,,,,31214,31.214000
counter,uitree_find_child_ceil_miss,,,,,17161,17.161000
counter,uitree_walk_emit,,,,,2408102,2408.102000
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,775194,775.194000
counter,uitree_walk_hover,,,,,129506,129.506000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,1850888,1850.888000
counter,uitree_layout_resolve,,,,,8157,8.157000
counter,uitree_layout_skip,,,,,6874,6.874000
counter,uitree_layout_nodes,,,,,8992021,8992.021000
counter,uitree_layout_node_skip,,,,,8869971,8869.971000
counter,uitree_layout_depth_recompute,,,,,373,0.373000
counter,uitree_ensure_layout,,,,,77637,77.637000
counter,uitree_cc_create,,,,,20203,20.203000
counter,uitree_cc_delete,,,,,8,0.008000
counter,uitree_cc_deleteall,,,,,3952,3.952000
counter,uitree_cc_deleteall_rows,,,,,10868,10.868000
counter,uitree_apply_geo,,,,,45130,45.130000
counter,uitree_apply_content,,,,,41559,41.559000
counter,uitree_apply_hook,,,,,25351,25.351000
counter,uitree_apply_hook_skip,,,,,19139,19.139000
counter,uitree_apply_other,,,,,41087,41.087000
counter,uitree_apply_nochange,,,,,53691,53.691000
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,6041858,6041.858000
counter,uitree_capacity,,,,,6881280,6881.280000
counter,uitree_free_list,,,,,3466,3.466000
counter,uitree_node_bytes,,,,,4734320640,4734320.640000
counter,cs2_scripts,,,,,120438,120.438000
counter,cs2_opcodes,,,,,6634961,6634.961000
counter,cs2_host_ops,,,,,991027,991.027000
counter,cs2_cycles,,,,,6634961,6634.961000
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,118095,118.095000
counter,cs2_vm_pool_hit,,,,,118094,118.094000
counter,cs2_vm_pool_miss,,,,,1,0.001000
counter,cs2_vm_init_ns,,,,,467549119,467549.119000
counter,cs2_vm_release_ns,,,,,533871775,533871.775000
counter,cs2_frame_pool_hit,,,,,156110,156.110000
counter,cs2_frame_pool_miss,,,,,10,0.010000
counter,cs2_frame_push,,,,,265614,265.614000
counter,cs2_frame_clear_bytes,,,,,6239176,6239.176000
counter,cs2_frame_locals_bytes,,,,,3040,3.040000
counter,cache_model_hit,,,,,150648,150.648000
counter,cache_model_miss,,,,,1944,1.944000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,37718,37.718000
counter,cache_sprite_miss,,,,,1183,1.183000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,14534,14.534000
counter,model_inst_miss,,,,,12096,12.096000
counter,model_inst_evict,,,,,10855,10.855000
counter,painter_pops,,,,,6280290,6280.290000
counter,painter_gate_rejects,,,,,2797122,2797.122000
counter,painter_pushes,,,,,6280290,6280.290000
counter,painter_push_dedup,,,,,5860845,5860.845000
counter,painter_drain_events,,,,,0,0.000000
counter,painter_commands,,,,,1624722,1624.722000
counter,painter_tiles_remaining_set,,,,,3216084,3216.084000
counter,scene_elements,,,,,23046371,23046.371000
counter,scene_anim_list,,,,,109340,109.340000
counter,zone_map_count,,,,,0,0.000000
counter,zone_map_capacity,,,,,0,0.000000
counter,npc_slot_max,,,,,0,0.000000
counter,cache_model_size,,,,,991396,991.396000
counter,cache_sprite_size,,,,,733600,733.600000
counter,iface_open,,,,,46,0.046000
counter,iface_close,,,,,4,0.004000
counter,iface_bake,,,,,20,0.020000
counter,iface_bake_reuse,,,,,26,0.026000
counter,iface_mount_ns,,,,,128840123,128840.123000
counter,iface_close_ns,,,,,12572,12.572000
counter,iface_groups_resident,,,,,629,0.629000
counter,uitree_hidden,,,,,81427,81.427000
counter,uitree_unmounted,,,,,27,0.027000
counter,uitree_freed,,,,,82,0.082000
counter,uitree_hook_blocks,,,,,54506,54.506000
counter,uitree_hook_bytes,,,,,43604800,43604.800000
counter,host_inv_hooks,,,,,489,0.489000
counter,host_var_hooks,,,,,4949,4.949000
counter,host_stat_hooks,,,,,1775,1.775000
counter,bridge_sprite_map,,,,,13605,13.605000
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,447,0.447000
counter,cache_clientscript_size,,,,,14568,14.568000
counter,uitree_anim_scan,,,,,7064,7.064000
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,9318,9.318000
counter,d3d9_world_atlas_upload_bytes,,,,,0,0.000000
counter,d3d9_world_atlas_uploads,,,,,0,0.000000
counter,d3d9_animated_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_animated_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_ui_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_model_fallbacks,,,,,0,0.000000
counter,d3d9_ui_batch_draws,,,,,0,0.000000
counter,d3d9_ui_widget_draws,,,,,0,0.000000
counter,d3d9_ui_rotmask_draws,,,,,0,0.000000
counter,d3d9_static_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_static_vbo_uploads,,,,,0,0.000000
counter,d3d9_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_dynamic_vbo_uploads,,,,,0,0.000000
counter,d3d9_static_batch_builds,,,,,0,0.000000
counter,d3d9_static_batch_active_pages,,,,,0,0.000000
counter,d3d9_ibo_upload_bytes,,,,,0,0.000000
counter,d3d9_ibo_uploads,,,,,0,0.000000
counter,d3d9_ibo_indices,,,,,0,0.000000
counter,d3d9_ibo_chain_nodes,,,,,0,0.000000
counter,d3d9_draw_ranges,,,,,0,0.000000
counter,d3d9_draw_calls,,,,,0,0.000000
counter,d3d9_page_switches,,,,,0,0.000000
counter,d3d9_texture_switches,,,,,0,0.000000
counter,d3d9_stream_switches,,,,,0,0.000000
counter,d3d9_z_opaque_triangles,,,,,0,0.000000
counter,d3d9_z_blended_triangles,,,,,0,0.000000
counter,d3d9_z_sorted_models,,,,,0,0.000000
counter,gl_atlas_upload_bytes,,,,,0,0.000000
counter,gl_atlas_uploads,,,,,0,0.000000
counter,gl_static_vbo_upload_bytes,,,,,0,0.000000
counter,gl_static_vbo_uploads,,,,,0,0.000000
counter,gl_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,gl_dynamic_vbo_uploads,,,,,0,0.000000
counter,gl_ibo_upload_bytes,,,,,0,0.000000
counter,gl_ibo_uploads,,,,,0,0.000000
counter,gl_draw_ranges,,,,,0,0.000000
counter,gl_draw_calls,,,,,0,0.000000
counter,gl_attrib_rebinds,,,,,0,0.000000
counter,gl_2d_batch_flushes,,,,,0,0.000000
counter,gl_z_opaque_triangles,,,,,0,0.000000
counter,gl_z_blended_triangles,,,,,0,0.000000
counter,gl_z_sorted_models,,,,,0,0.000000
counter,logic_ticks,,,,,3545,3.545000
counter,proto_packets,,,,,1077,1.077000
counter,ui_icon_raster,,,,,32,0.032000
counter,ui_model_build,,,,,0,0.000000
counter,npc_model_cache_hit,,,,,26,0.026000
counter,npc_model_cache_miss,,,,,19,0.019000
counter,present_blit_1to1,,,,,1003,1.003000
counter,present_blit_stretch,,,,,0,0.000000
counter,present_blit_pixels,,,,,406589487,406589.487000
counter,present_fill_pixels,,,,,21126,21.126000
counter,chrome_strip_vischeck,,,,,1956,1.956000
counter,emit_list_same,,,,,921,0.921000
counter,emit_list_diff,,,,,72,0.072000
counter,emit_desc_diff,,,,,874,0.874000
counter,emit_dirty_bumps,,,,,82458,82.458000
counter,emit_dirty_unreached,,,,,51398,51.398000
counter,emit_dirty_mark,,,,,43563,43.563000
counter,emit_dirty_topo,,,,,46869,46.869000
counter,emit_gen_quiet,,,,,150,0.150000
counter,emit_gen_unsound,,,,,0,0.000000
counter,task_steps,,,,,13964,13.964000
counter,task_resumes,,,,,127767,127.767000
counter,task_ends,,,,,122959,122.959000
counter,anim_marks,,,,,0,0.000000
counter,gate_tree_quiet,,,,,825,0.825000
counter,gate_hover_quiet,,,,,992,0.992000
counter,emit_retained,,,,,150,0.150000
counter,emit_retain_blocked,,,,,0,0.000000
counter,r_cmds,,,,,2084925,2084.925000
counter,r_cmds_model,,,,,1624722,1624.722000
counter,r_cmds_sprite,,,,,98347,98.347000
counter,r_cmds_font,,,,,32913,32.913000
counter,r_cmds_rect,,,,,8796,8.796000
