kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,25702,25.702000
counter,d3d9_world_atlas_upload_bytes,,,,,0,0.000000
counter,d3d9_world_atlas_uploads,,,,,0,0.000000
counter,d3d9_animated_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_animated_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_ui_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_model_fallbacks,,,,,0,0.000000
counter,d3d9_ui_batch_draws,,,,,0,0.000000
counter,d3d9_ui_widget_draws,,,,,0,0.000000
counter,d3d9_ui_rotmask_draws,,,,,0,0.000000
counter,d3d9_static_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_static_vbo_uploads,,,,,0,0.000000
counter,d3d9_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_dynamic_vbo_uploads,,,,,0,0.000000
counter,d3d9_static_batch_builds,,,,,0,0.000000
counter,d3d9_static_batch_active_pages,,,,,0,0.000000
counter,d3d9_ibo_upload_bytes,,,,,0,0.000000
counter,d3d9_ibo_uploads,,,,,0,0.000000
counter,d3d9_ibo_indices,,,,,0,0.000000
counter,d3d9_ibo_chain_nodes,,,,,0,0.000000
counter,d3d9_draw_ranges,,,,,0,0.000000
counter,d3d9_draw_calls,,,,,0,0.000000
counter,d3d9_page_switches,,,,,0,0.000000
counter,d3d9_texture_switches,,,,,0,0.000000
counter,d3d9_stream_switches,,,,,0,0.000000
counter,d3d9_z_opaque_triangles,,,,,0,0.000000
counter,d3d9_z_blended_triangles,,,,,0,0.000000
counter,d3d9_z_sorted_models,,,,,0,0.000000
counter,gl_atlas_upload_bytes,,,,,0,0.000000
counter,gl_atlas_uploads,,,,,0,0.000000
counter,gl_static_vbo_upload_bytes,,,,,0,0.000000
counter,gl_static_vbo_uploads,,,,,0,0.000000
counter,gl_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,gl_dynamic_vbo_uploads,,,,,0,0.000000
counter,gl_ibo_upload_bytes,,,,,0,0.000000
counter,gl_ibo_uploads,,,,,0,0.000000
counter,gl_draw_ranges,,,,,0,0.000000
counter,gl_draw_calls,,,,,0,0.000000
counter,gl_attrib_rebinds,,,,,0,0.000000
counter,gl_2d_batch_flushes,,,,,0,0.000000
counter,gl_z_opaque_triangles,,,,,0,0.000000
counter,gl_z_blended_triangles,,,,,0,0.000000
counter,gl_z_sorted_models,,,,,0,0.000000
counter,logic_ticks,,,,,3424,3.424000
counter,proto_packets,,,,,1146,1.146000
counter,ui_icon_raster,,,,,18,0.018000
counter,ui_model_build,,,,,0,0.000000
counter,npc_model_cache_hit,,,,,16,0.016000
counter,npc_model_cache_miss,,,,,9,0.009000
