kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,1123,1.123000
counter,model_inst_miss,,,,,947,0.947000
counter,model_inst_evict,,,,,835,0.835000
counter,painter_pops,,,,,6118641,6118.641000
counter,painter_gate_rejects,,,,,2728650,2728.650000
counter,painter_pushes,,,,,6118641,6118.641000
counter,painter_push_dedup,,,,,5688752,5688.752000
counter,painter_drain_events,,,,,0,0.000000
counter,painter_commands,,,,,1583241,1583.241000
counter,painter_tiles_remaining_set,,,,,3126444,3126.444000
counter,scene_elements,,,,,22488299,22488.299000
counter,scene_anim_list,,,,,106700,106.700000
counter,zone_map_count,,,,,0,0.000000
counter,zone_map_capacity,,,,,0,0.000000
counter,npc_slot_max,,,,,0,0.000000
counter,cache_model_size,,,,,970227,970.227000
counter,cache_sprite_size,,,,,686878,686.878000
counter,iface_open,,,,,23,0.023000
counter,iface_close,,,,,2,0.002000
counter,iface_bake,,,,,20,0.020000
counter,iface_bake_reuse,,,,,3,0.003000
counter,iface_mount_ns,,,,,187449524,187449.524000
counter,iface_close_ns,,,,,6425,6.425000
counter,iface_groups_resident,,,,,629,0.629000
counter,uitree_hidden,,,,,81251,81.251000
counter,uitree_unmounted,,,,,27,0.027000
counter,uitree_freed,,,,,36,0.036000
counter,uitree_hook_blocks,,,,,53635,53.635000
counter,uitree_hook_bytes,,,,,42908000,42908.000000
counter,host_inv_hooks,,,,,225,0.225000
counter,host_var_hooks,,,,,4879,4.879000
counter,host_stat_hooks,,,,,1753,1.753000
counter,bridge_sprite_map,,,,,12740,12.740000
counter,bridge_model_map,,,,,0,0.000000
counter,bridge_obj_icon_map,,,,,425,0.425000
counter,cache_clientscript_size,,,,,14247,14.247000
counter,uitree_anim_scan,,,,,8226,8.226000
counter,uitree_anim_scan_nodes,,,,,0,0.000000
counter,uitree_anim_model_nodes,,,,,0,0.000000
counter,uitree_wheel_scan_nodes,,,,,0,0.000000
counter,uitree_opkey_scan_nodes,,,,,0,0.000000
counter,uitree_hook_index_rebuild_nodes,,,,,0,0.000000
counter,iface_group_scan_nodes,,,,,2364,2.364000
counter,d3d9_world_atlas_upload_bytes,,,,,0,0.000000
counter,d3d9_world_atlas_uploads,,,,,0,0.000000
counter,d3d9_animated_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_animated_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_texture_upload_bytes,,,,,0,0.000000
counter,d3d9_ui_texture_uploads,,,,,0,0.000000
counter,d3d9_ui_model_fallbacks,,,,,0,0.000000
counter,d3d9_ui_batch_draws,,,,,0,0.000000
counter,d3d9_ui_widget_draws,,,,,0,0.000000
counter,d3d9_ui_rotmask_draws,,,,,0,0.000000
counter,d3d9_static_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_static_vbo_uploads,,,,,0,0.000000
counter,d3d9_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,d3d9_dynamic_vbo_uploads,,,,,0,0.000000
counter,d3d9_static_batch_builds,,,,,0,0.000000
counter,d3d9_static_batch_active_pages,,,,,0,0.000000
counter,d3d9_ibo_upload_bytes,,,,,0,0.000000
counter,d3d9_ibo_uploads,,,,,0,0.000000
counter,d3d9_ibo_indices,,,,,0,0.000000
counter,d3d9_ibo_chain_nodes,,,,,0,0.000000
counter,d3d9_draw_ranges,,,,,0,0.000000
counter,d3d9_draw_calls,,,,,0,0.000000
counter,d3d9_page_switches,,,,,0,0.000000
counter,d3d9_texture_switches,,,,,0,0.000000
counter,d3d9_stream_switches,,,,,0,0.000000
counter,d3d9_z_opaque_triangles,,,,,0,0.000000
counter,d3d9_z_blended_triangles,,,,,0,0.000000
counter,d3d9_z_sorted_models,,,,,0,0.000000
counter,gl_atlas_upload_bytes,,,,,0,0.000000
counter,gl_atlas_uploads,,,,,0,0.000000
counter,gl_static_vbo_upload_bytes,,,,,0,0.000000
counter,gl_static_vbo_uploads,,,,,0,0.000000
counter,gl_dynamic_vbo_upload_bytes,,,,,0,0.000000
counter,gl_dynamic_vbo_uploads,,,,,0,0.000000
counter,gl_ibo_upload_bytes,,,,,0,0.000000
counter,gl_ibo_uploads,,,,,0,0.000000
counter,gl_draw_ranges,,,,,0,0.000000
counter,gl_draw_calls,,,,,0,0.000000
counter,gl_attrib_rebinds,,,,,0,0.000000
counter,gl_2d_batch_flushes,,,,,0,0.000000
counter,gl_z_opaque_triangles,,,,,0,0.000000
counter,gl_z_blended_triangles,,,,,0,0.000000
counter,gl_z_sorted_models,,,,,0,0.000000
counter,logic_ticks,,,,,4129,4.129000
counter,proto_packets,,,,,943,0.943000
counter,ui_icon_raster,,,,,17,0.017000
counter,ui_model_build,,,,,0,0.000000
counter,npc_model_cache_hit,,,,,7,0.007000
counter,npc_model_cache_miss,,,,,18,0.018000
counter,present_blit_1to1,,,,,1002,1.002000
counter,present_blit_stretch,,,,,0,0.000000
counter,present_blit_pixels,,,,,405930054,405930.054000
counter,present_fill_pixels,,,,,21126,21.126000
counter,chrome_strip_vischeck,,,,,1932,1.932000
counter,emit_list_same,,,,,30,0.030000
counter,emit_list_diff,,,,,961,0.961000
counter,emit_desc_diff,,,,,7828,7.828000
counter,emit_dirty_bumps,,,,,250721,250.721000
counter,emit_dirty_unreached,,,,,13410,13.410000
counter,emit_dirty_mark,,,,,194923,194.923000
counter,emit_dirty_topo,,,,,63795,63.795000
counter,emit_gen_quiet,,,,,28,0.028000
counter,emit_gen_unsound,,,,,0,0.000000
counter,task_steps,,,,,15170,15.170000
counter,task_resumes,,,,,150321,150.321000
counter,task_ends,,,,,145340,145.340000
counter,anim_marks,,,,,0,0.000000
counter,gate_tree_quiet,,,,,30,0.030000
counter,gate_hover_quiet,,,,,990,0.990000
counter,emit_retained,,,,,28,0.028000
counter,emit_retain_blocked,,,,,0,0.000000
counter,r_cmds,,,,,1747688,1747.688000
counter,r_cmds_model,,,,,1583241,1583.241000
counter,r_cmds_sprite,,,,,80669,80.669000
counter,r_cmds_font,,,,,28740,28.740000
counter,r_cmds_rect,,,,,12448,12.448000
