source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1311,0.073186,0.122217
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,347,0.072245,0.120645
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\input\torirs_input_cmd.c,11,0.071299,0.119066
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,71,0.066399,0.110883
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,404,0.065475,0.109340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,995,0.064440,0.107611
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,643,0.063628,0.106255
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2044,0.063497,0.106037
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,232,0.062496,0.104365
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10101,0.061465,0.102643
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,361,0.061464,0.102642
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,409,0.060566,0.101142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1080,0.060546,0.101109
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,503,0.060546,0.101109
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1043,0.060533,0.101087
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,445,0.060509,0.101047
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1061,0.060493,0.101020
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,167,0.059583,0.099500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,29,0.059023,0.098565
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,492,0.058762,0.098129
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,65,0.058743,0.098098
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,415,0.058576,0.097819
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1487,0.058565,0.097800
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,409,0.057614,0.096212
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,466,0.057579,0.096154
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,348,0.056632,0.094572
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1977,0.056579,0.094484
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,173,0.055688,0.092996
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,363,0.054710,0.091363
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1049,0.054672,0.091299
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,671,0.054664,0.091286
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,468,0.053682,0.089646
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,774,0.052851,0.088258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,93,0.052732,0.088060
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,672,0.050785,0.084808
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_math.h,53,0.050785,0.084808
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,387,0.050778,0.084797
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1643,0.050765,0.084775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1366,0.050758,0.084763
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1222,0.050745,0.084741
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,651,0.050715,0.084691
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,400,0.048890,0.081644
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1013,0.048853,0.081582
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1045,0.048834,0.081550
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1062,0.048830,0.081544
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,531,0.048821,0.081529
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,370,0.048819,0.081525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,351,0.048816,0.081520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,763,0.047841,0.079892
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,376,0.046894,0.078311
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,690,0.046879,0.078285
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,18,0.046862,0.078257
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,153,0.045931,0.076702
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,410,0.045920,0.076684
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1230,0.044987,0.075126
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,1129,0.044867,0.074926
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,138,0.043999,0.073476
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,106,0.043914,0.073334
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,56,0.043770,0.073094
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1493,0.042973,0.071763
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,340,0.042971,0.071759
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2387,0.042963,0.071746
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,62,0.042962,0.071744
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shade.h,33,0.042958,0.071738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2170,0.042930,0.071691
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,167,0.042917,0.071669
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,406,0.041178,0.068765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,126,0.041035,0.068526
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,1128,0.041023,0.068506
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2077,0.041005,0.068476
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1225,0.040997,0.068463
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1330,0.040995,0.068459
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,110,0.040980,0.068434
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,743,0.040960,0.068401
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,96,0.040054,0.066888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,942,0.039062,0.065231
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,45,0.039060,0.065228
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,809,0.039050,0.065211
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,41,0.039044,0.065201
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,133,0.039043,0.065200
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,42,0.038165,0.063734
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,930,0.037360,0.062389
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,79,0.037179,0.062087
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,807,0.037123,0.061993
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,47,0.037119,0.061987
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,178,0.037115,0.061980
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,107,0.037113,0.061977
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.037104,0.061962
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,815,0.037093,0.061943
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,90,0.037087,0.061933
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1252,0.037080,0.061922
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,416,0.037060,0.061888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,174,0.036144,0.060359
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2727,0.036107,0.060297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,292,0.035172,0.058735
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2617,0.035166,0.058725
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,485,0.035164,0.058722
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,442,0.035160,0.058715
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,499,0.035157,0.058710
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1017,0.035149,0.058697
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,884,0.035145,0.058690
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1048,0.035141,0.058684
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,81,0.035102,0.058618
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,415,0.034181,0.057080
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,182,0.034178,0.057075
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,414,0.033207,0.055454
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,165,0.033207,0.055454
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1640,0.033201,0.055444
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1119,0.033197,0.055437
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,977,0.033195,0.055434
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,285,0.033194,0.055432
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,152,0.033192,0.055429
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,78,0.033191,0.055427
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\clamp.h,7,0.033020,0.055142
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,3842,0.032225,0.053814
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1375,0.032223,0.053811
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11914,0.032220,0.053806
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,19,0.031266,0.052213
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,299,0.031259,0.052201
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,139,0.031252,0.052189
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\main.c,3156,0.031251,0.052188
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,58,0.031250,0.052186
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,94,0.031245,0.052178
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,381,0.031245,0.052178
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,533,0.031239,0.052167
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,952,0.031239,0.052167
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1137,0.031238,0.052166
